Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
s m o r n,0.0,non-word,z,0,84,84,14,75.04658090000157,,,,,,,,,75.03284820000408,75.04658090000157,75.04658090000157,75.56174730000203,75.614630400014,z,0.5665499999886379,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
b l o r p,0.0,non-word,z,0,85,85,5,75.62885680000181,,,,,,,,,75.61535100000037,75.62885680000181,75.62885680000181,76.14436450001085,76.24446130001161,z,0.6033886999939568,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c h e e r f u l,1.0,positive,m,0,86,86,43,76.26045580000209,,,,,,,,,76.24498670001049,76.26045580000209,76.26045580000209,76.77920540000196,76.82759140001144,m,0.5622301999974297,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
m i s e r y,1.0,negative,m,0,87,87,34,76.84257750000688,,,,,,,,,76.8281369000033,76.84257750000688,76.84257750000688,77.35730740000145,77.45839910001087,m,0.6117327999963891,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
b o t t l e,1.0,neutral,m,0,88,88,58,77.47370159999991,,,,,,,,,77.45893640001304,77.47370159999991,77.47370159999991,,77.95727280000574,m,0.47612749999098014,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s a d n e s s,1.0,negative,m,0,89,89,88,77.97214209999947,,,,,,,,,77.9578046000097,77.97214209999947,77.97214209999947,78.48751390000689,78.70464670000365,m,0.7271449999971082,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s m o r n,0.0,non-word,z,0,90,90,51,78.72060530001181,,,,,,,,,78.7051807000098,78.72060530001181,78.72060530001181,79.2353826000035,79.28697580000153,z,0.5559795000008307,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p e n c i l,1.0,neutral,m,0,91,91,37,79.30149780001375,,,,,,,,,79.28750010000658,79.30149780001375,79.30149780001375,79.81707800000731,79.8523855000094,m,0.5431730999989668,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t r a i n,1.0,neutral,m,0,92,92,40,79.86665860000357,,,,,,,,,79.85291560000041,79.86665860000357,79.86665860000357,80.36558440000226,80.53341750000254,m,0.6614664000080666,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r i n t,0.0,non-word,z,0,93,93,36,80.54909420000331,,,,,,,,,80.5339687000087,80.54909420000331,80.54909420000331,81.06411720000324,81.21422400001029,z,0.6527956999925664,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
h a p p y,1.0,positive,m,0,94,94,21,81.23007670001243,,,,,,,,,81.2151184000104,81.23007670001243,81.23007670001243,81.74567160000151,81.99964270000055,m,0.7627802999923006,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i n d l e,0.0,non-word,z,0,95,95,17,82.0112855000043,,,,,,,,,82.00026590000198,82.0112855000043,82.0112855000043,82.52675490001275,82.59642260000692,z,0.5753875999944285,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r o n t,0.0,non-word,z,0,96,96,95,82.60997119999956,,,,,,,,,82.59707030000573,82.60997119999956,82.60997119999956,83.12569330001133,83.2425474000047,z,0.6165944000094896,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i n d l e,0.0,non-word,z,0,97,97,3,83.25738000001002,,,,,,,,,83.24309470001026,83.25738000001002,83.25738000001002,83.75655210000696,83.90742090001004,z,0.6346103000105359,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r e n k,0.0,non-word,z,0,98,98,4,83.92253970001184,,,,,,,,,83.90796280000359,83.92253970001184,83.92253970001184,84.42116290000558,85.0533337000088,m,1.1147437000036007,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
f l o r t,0.0,non-word,z,0,99,99,11,85.06908939999994,,,,,,,,,85.05388950000633,85.06908939999994,85.06908939999994,85.56846180000866,85.68608660000609,z,0.6121729000005871,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p l o r,0.0,non-word,z,1,0,100,52,85.7010270000028,,,,,,,,,85.6867479000066,85.7010270000028,85.7010270000028,86.20027700001083,86.84941360000812,m,1.1322515999927418,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c l o c k,1.0,neutral,m,1,1,101,20,86.86454290000256,,,,,,,,,86.84994160001224,86.86454290000256,86.86454290000256,87.37971950000792,87.46477170000435,m,0.5889543000084814,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p e n c i l,1.0,neutral,m,1,2,102,24,87.48044410000148,,,,,,,,,87.4652991000039,87.48044410000148,87.48044410000148,,87.94685080001364,m,0.44924909999826923,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s a d n e s s,1.0,negative,m,1,3,103,88,87.96155360000557,,,,,,,,,87.94739230000414,87.96155360000557,87.96155360000557,,88.42871200000809,m,0.452970300000743,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
a n g e r,1.0,negative,m,1,4,104,44,88.44401320000179,,,,,,,,,88.42925830000604,88.44401320000179,88.44401320000179,,88.92755089999991,m,0.46858159999828786,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
h a t e,1.0,negative,m,1,5,105,74,88.94264600001043,,,,,,,,,88.9282702000055,88.94264600001043,88.94264600001043,,89.37603730001138,m,0.42700009999680333,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
z o m p r e,0.0,non-word,z,1,6,106,73,89.39100900001358,,,,,,,,,89.37657040001068,89.39100900001358,89.39100900001358,89.90642380001373,90.04122199999983,z,0.6352336999989348,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
b l o r p,0.0,non-word,z,1,7,107,60,90.05578810001316,,,,,,,,,90.04175820000819,90.05578810001316,90.05578810001316,90.57160060000024,91.02195870000287,z,0.9645366000040667,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p a i n,1.0,negative,m,1,8,108,83,91.03672870001174,,,,,,,,,91.02259880000202,91.03672870001174,91.03672870001174,91.55189000000246,92.79944460000843,z,1.74702249999973,None,z,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
f e a r f u l,1.0,negative,m,1,9,109,2,92.81534010000178,,,,,,,,,92.7999739000079,92.81534010000178,92.81534010000178,,93.23255670000799,m,0.40060100000118837,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
r e g r e t,1.0,negative,m,1,10,110,64,93.2470614000049,,,,,,,,,93.23312790000637,93.2470614000049,93.2470614000049,93.7458375000133,93.78028020000784,m,0.5182927000132622,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c l o c k,1.0,neutral,m,1,11,111,48,93.79562960000476,,,,,,,,,93.78080450001289,93.79562960000476,93.79562960000476,94.29407780000474,94.31205540000519,m,0.5103761999926064,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
l o m e b,0.0,non-word,z,1,12,112,90,94.32789210000192,,,,,,,,,94.31257760000881,94.32789210000192,94.32789210000192,94.84301799999957,95.04395150000346,z,0.7125020999956178,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
h o p e,1.0,positive,m,1,13,113,46,95.05860300001223,,,,,,,,,95.04451650001283,95.05860300001223,95.05860300001223,95.5582626000105,95.77501130000746,m,0.7045480999950087,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c r i o u s,0.0,non-word,z,1,14,114,99,95.79052580001007,,,,,,,,,95.77554950000194,95.79052580001007,95.79052580001007,96.30573670000012,96.62243860001036,z,0.8200248000066495,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
l a w v e r,0.0,non-word,z,1,15,115,76,96.6381900000124,,,,,,,,,96.62297150000813,96.6381900000124,96.6381900000124,97.15341290000651,97.80291930001113,m,1.1539300000004005,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r u f f i l,0.0,non-word,z,1,16,116,49,97.81874270000844,,,,,,,,,97.80345110000053,97.81874270000844,97.81874270000844,98.33338070000173,98.55104200000642,z,0.7279776000068523,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c h e e r,1.0,positive,m,1,17,117,63,98.5658245000086,,,,,,,,,98.55156490000081,98.5658245000086,98.5658245000086,99.08154950001335,99.82984610000858,m,1.2562677999958396,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p e a c e,1.0,positive,m,1,18,118,89,99.84530390000145,,,,,,,,,99.83036590000847,99.84530390000145,99.84530390000145,100.34445110001252,101.22762880001392,m,1.377583000008599,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s o r r o w,1.0,negative,m,1,19,119,33,101.2424197000073,,,,,,,,,101.22856380000303,101.2424197000073,101.2424197000073,101.75705890000972,103.32078150000598,m,2.065525699988939,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
a n g e r,1.0,negative,m,1,20,120,15,103.33655040001031,,,,,,,,,103.32131490000756,103.33655040001031,103.33655040001031,103.85214020000421,103.97004880000895,m,0.6230770999973174,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s m i l e,1.0,positive,m,1,21,121,55,103.98459330000333,,,,,,,,,103.97063760001038,103.98459330000333,103.98459330000333,104.50046910000674,104.56796260000556,m,0.5779272999934619,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
j o y f u l,1.0,positive,m,1,22,122,19,104.58275330001197,,,,,,,,,104.56849660001171,104.58275330001197,104.58275330001197,105.09833210000943,105.14911910000956,m,0.5646295000042301,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
m e t r o,1.0,neutral,m,1,23,123,96,105.16454570001224,,,,,,,,,105.14964760000294,105.16454570001224,105.16454570001224,105.66378430000623,105.78127540000423,m,0.6053631999966456,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
k i n d n e s s,1.0,positive,m,1,24,124,82,105.79618570000457,,,,,,,,,105.78181170001335,105.79618570000457,105.79618570000457,106.29492740001297,106.39546620000328,m,0.5833111999963876,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
m i s e r y,1.0,negative,m,1,25,125,34,106.41137150001305,,,,,,,,,106.3961976999999,106.41137150001305,106.41137150001305,106.92702280000958,106.92861880001146,m,0.5047512000019196,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
v o b l i t,0.0,non-word,z,1,26,126,38,106.94332500000019,,,,,,,,,106.92929270000604,106.94332500000019,106.94332500000019,107.4581390000094,107.57573840000259,z,0.6160433000040939,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t a b l e,1.0,neutral,m,1,27,127,6,107.59144980000565,,,,,,,,,107.576275000014,107.59144980000565,107.59144980000565,108.10671240001102,108.32350810000207,z,0.7174592999945162,None,z,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r a t i t u d e,1.0,positive,m,1,28,128,41,108.33979700000782,,,,,,,,,108.32403230000637,108.33979700000782,108.33979700000782,108.8543706000055,109.00532540000859,m,0.6486848000058671,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d e l i g h t,1.0,positive,m,1,29,129,39,109.02116580000438,,,,,,,,,109.00585980000324,109.02116580000438,109.02116580000438,109.51925210001355,109.66999320000468,m,0.6352686000027461,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
a c h i e v e m e n t,1.0,positive,m,1,30,130,27,109.68624060000002,,,,,,,,,109.67052750001312,109.68624060000002,109.68624060000002,110.2004733000067,110.18518940001377,m,0.49760850000893697,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r o n t,0.0,non-word,z,1,31,131,95,110.2004733000067,,,,,,,,,110.18571940000402,110.2004733000067,110.2004733000067,110.70017510000616,111.09954360000847,z,0.8911113000067417,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
h a p p y,1.0,positive,m,1,32,132,21,111.11531839999952,,,,,,,,,111.10012120001193,111.11531839999952,111.11531839999952,111.63016310000967,111.79752770000778,m,0.6674806999944849,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
v a b l i n,0.0,non-word,z,1,33,133,1,111.8133630000084,,,,,,,,,111.79805190001207,111.8133630000084,111.8133630000084,112.32835900000646,112.96063270000741,m,1.1456704000011086,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
l o v e,1.0,positive,m,1,34,134,0,112.9768405000068,,,,,,,,,112.96116180000536,112.9768405000068,112.9768405000068,,113.45995360000234,m,0.47894970000197645,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r e n k,0.0,non-word,z,1,35,135,4,113.4751060000126,,,,,,,,,113.46049979999952,113.4751060000126,113.4751060000126,113.97391760000028,114.15765760000795,z,0.6712660000048345,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s a d,1.0,negative,m,1,36,136,87,114.17332210000313,,,,,,,,,114.15861120000773,114.17332210000313,114.17332210000313,114.68823890000931,115.15519240000867,m,0.9686212000087835,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i n d l e,0.0,non-word,z,1,37,137,3,115.17051720000745,,,,,,,,,115.15573390001373,115.17051720000745,115.17051720000745,115.68645800001104,115.78687460000219,z,0.6073119999928167,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i n d l e,0.0,non-word,z,1,38,138,54,115.80231290000665,,,,,,,,,115.78743080000277,115.80231290000665,115.80231290000665,116.31723980000243,116.53464800000074,m,0.7301095000002533,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r i n t,0.0,non-word,z,1,39,139,23,116.55005860001256,,,,,,,,,116.53538570000092,116.55005860001256,116.55005860001256,117.04894860000059,117.2662995000137,z,0.7119481999980053,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
f e a r f u l,1.0,negative,m,1,40,140,98,117.2814059000084,,,,,,,,,117.26684890000615,117.2814059000084,117.2814059000084,117.79737530001148,118.37901810000767,m,1.0916569999972126,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s u c c e s s,1.0,positive,m,1,41,141,35,118.39524860000529,,,,,,,,,118.3795558000129,118.39524860000529,118.39524860000529,118.89435760000197,119.04481320000195,m,0.6341377999924589,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
m o u n t a i n,1.0,neutral,m,1,42,142,71,119.06047390001186,,,,,,,,,119.0453489000065,119.06047390001186,119.06047390001186,119.57540950000111,119.56032200000482,m,0.49103189999004826,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
e x c i t e d,1.0,positive,m,1,43,143,10,119.57540950000111,,,,,,,,,119.5608884000103,119.57540950000111,119.57540950000111,,120.04213270000764,m,0.460431300001801,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i e f,1.0,negative,m,1,44,144,50,120.05754780001007,,,,,,,,,120.0427505000116,120.05754780001007,120.05754780001007,,120.52363960001094,m,0.4611998000036692,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
l a m p,1.0,neutral,m,1,45,145,18,120.53931770000781,,,,,,,,,120.52417170000263,120.53931770000781,120.53931770000781,121.03751650000049,121.13899140000285,m,0.5928569999960018,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t r a g e d y,1.0,negative,m,1,46,146,70,121.15510329999961,,,,,,,,,121.13951320000342,121.15510329999961,121.15510329999961,121.66954400000395,121.80414270001347,m,0.6316875999909826,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
b r a s k,0.0,non-word,z,1,47,147,79,121.81901020000805,,,,,,,,,121.804681300011,121.81901020000805,121.81901020000805,122.33486100001028,122.48592570000619,m,0.6634084999968763,None,m,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
a p p l e,1.0,neutral,m,1,48,148,32,122.5008780000062,,,,,,,,,122.48651539999992,122.5008780000062,122.5008780000062,123.01573690000805,123.33283260000462,m,0.8248916000011377,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
e x c i t e d,1.0,positive,m,1,49,149,72,123.34833430001163,,,,,,,,,123.33336430000782,123.34833430001163,123.34833430001163,123.86357680000947,123.89832570000726,m,0.5488321000011638,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i e f,1.0,negative,m,1,50,150,62,123.91354960000899,,,,,,,,,123.89885450000293,123.91354960000899,123.91354960000899,124.42851820000215,124.72927130000608,m,0.79870280000614,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
z a r f e t,0.0,non-word,z,1,51,151,31,124.74539230001392,,,,,,,,,124.72979630000191,124.74539230001392,124.74539230001392,125.25999710000178,125.41074540000409,z,0.6546904000133509,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c a b l e,1.0,neutral,m,1,52,152,78,125.42648540000664,,,,,,,,,125.41126920000534,125.42648540000664,125.42648540000664,125.94160270001157,126.90675010000996,m,1.4653577999997651,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s u n s h i n e,1.0,positive,m,1,53,153,30,126.92229460000817,,,,,,,,,126.90727020001214,126.92229460000817,126.92229460000817,127.43710990001273,128.4358624000015,z,1.5018192999996245,None,z,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s t o n e,1.0,neutral,m,1,54,154,13,128.45110350000323,,,,,,,,,128.43648550000216,128.45110350000323,128.45110350000323,,128.918058500014,m,0.45380600000498816,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
w i n d o w,1.0,neutral,m,1,55,155,68,128.93316140001116,,,,,,,,,128.91897560001235,128.93316140001116,128.93316140001116,129.4485427000036,131.1118650999997,m,2.1666662999923574,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t w o r i k,0.0,non-word,z,1,56,156,93,131.12731410001288,,,,,,,,,131.11240840000391,131.12731410001288,131.12731410001288,131.64262820000295,132.1753435999999,z,1.0402401000028476,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
l o s s,1.0,negative,m,1,57,157,29,132.19067619999987,,,,,,,,,132.17587570000615,132.19067619999987,132.19067619999987,,132.62430470000254,m,0.41821730000083335,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t r a i n,1.0,neutral,m,1,58,158,40,132.63939540000865,,,,,,,,,132.62518100001034,132.63939540000865,132.63939540000865,133.154752500006,133.37265330000082,m,0.7225098999915645,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
v i c t o r y,1.0,positive,m,1,59,159,25,133.38801580001018,,,,,,,,,133.3732646000135,133.38801580001018,133.38801580001018,133.903060200013,133.90433100001246,m,0.5087529000011273,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
f l o r t,0.0,non-word,z,1,60,160,11,133.92015950000496,,,,,,,,,133.90486500000407,133.92015950000496,133.92015950000496,134.43498340000224,134.63531960001274,z,0.7112711999943713,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
d r i n t,0.0,non-word,z,1,61,161,36,134.6504918999999,,,,,,,,,134.63585700000112,134.6504918999999,134.6504918999999,135.14936060000036,135.26725750000332,z,0.6059574999962933,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p l a r k,0.0,non-word,z,1,62,162,45,135.28249380001216,,,,,,,,,135.2678767000034,135.28249380001216,135.28249380001216,135.79782800000976,135.8155676000024,z,0.5166749000054551,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
f a i l u r e,1.0,negative,m,1,63,163,77,135.83096820001083,,,,,,,,,135.8162849000073,135.83096820001083,135.83096820001083,136.32990120000613,136.34764700000233,m,0.5127678999997443,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s m o r n,0.0,non-word,z,1,64,164,14,136.36259260000952,,,,,,,,,136.34835670000757,136.36259260000952,136.36259260000952,136.86157660000026,136.9628536000091,z,0.5912933999934467,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
t r e n k,0.0,non-word,z,1,65,165,57,136.9776309000008,,,,,,,,,136.96337160000985,136.9776309000008,136.9776309000008,137.49375670000154,137.51056620001327,z,0.5310229000024265,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
s m o r n,0.0,non-word,z,1,66,166,51,137.52654760000587,,,,,,,,,137.5110868000047,137.52654760000587,137.52654760000587,138.02514800000063,138.0931697000051,z,0.5585590999980923,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
c h a i r,1.0,neutral,m,1,67,167,7,138.10814390001178,,,,,,,,,138.09369430001243,138.10814390001178,138.10814390001178,138.62646890000906,139.02316070000234,m,0.9023241000104463,None,m,m,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
p l a r k,0.0,non-word,z,1,68,168,16,139.03837690000364,,,,,,,,,139.02378030000546,139.03837690000364,139.03837690000364,139.5381359000021,139.6057664000109,z,0.5659723999997368,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
g r i n d l e,0.0,non-word,z,1,69,169,17,139.61999240001023,,,,,,,,,139.60636740000336,139.61999240001023,139.61999240001023,140.11962100000528,140.31997790001333,z,0.6983449999970617,None,z,z,,,,009,001,2024-11-24_16h24.31.303,Lexical Decision Making,2024.1.5,None,2024-11-24 16h24.45.083390 +0530,
