Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
s u c c e s s,1.0,positive,m,1,71,171,35,154.39868990000105,,,,,,,,,154.38384080000105,154.39868990000105,154.39868990000105,154.89777320000576,155.03193550001015,m,0.6245116999780294,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r e n k,0.0,non-word,z,1,72,172,57,155.04718359999242,,,,,,,,,155.03248289998737,155.04718359999242,155.04718359999242,155.56300299998838,155.82985310000367,z,0.7714918999990914,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t a b l e,1.0,neutral,m,1,73,173,6,155.84491980000166,,,,,,,,,155.83039369998733,155.84491980000166,155.84491980000166,156.34381769999163,156.36128809998627,m,0.5086791000212543,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e n k,0.0,non-word,z,1,74,174,4,156.3770252999966,,,,,,,,,156.36195160000352,156.3770252999966,156.3770252999966,156.8756188999978,157.1096288000117,z,0.7288009999901988,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o s s,1.0,negative,m,1,75,175,29,157.12532170000486,,,,,,,,,157.1101645999879,157.12532170000486,157.12532170000486,157.64033150000614,157.64157549999072,m,0.5086892000108492,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,1,76,176,2,157.65699660000973,,,,,,,,,157.64210530000855,157.65699660000973,157.65699660000973,158.1721014000068,158.35603470000206,m,0.6937404000200331,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,1,77,177,37,158.37166879998404,,,,,,,,,158.35680079998565,158.37166879998404,158.37166879998404,158.88673999998719,159.02089779998641,m,0.6334972999757156,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a n e t,1.0,neutral,m,1,78,178,47,159.03605029999744,,,,,,,,,159.02142400000594,159.03605029999744,159.03605029999744,159.53557619999629,159.83580810000421,m,0.7907085999904666,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s t o n e,1.0,neutral,m,1,79,179,13,159.8507154000108,,,,,,,,,159.83634690000326,159.8507154000108,159.8507154000108,160.36627150001004,160.74991260000388,m,0.8907627000007778,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i t i c i s m,1.0,negative,m,1,80,180,26,160.76490589999594,,,,,,,,,160.75054290000116,160.76490589999594,160.76490589999594,161.28096499998355,164.30711480000173,m,3.5279387999908067,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h a p p y,1.0,positive,m,1,81,181,21,164.32183749999967,,,,,,,,,164.30787600000622,164.32183749999967,164.32183749999967,164.82072220000555,164.8887579999864,m,0.5608196999819484,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h o p e,1.0,positive,m,1,82,182,46,164.903259099985,,,,,,,,,164.88941549998708,164.903259099985,164.903259099985,165.41887490000227,165.68598010001006,m,0.7706872999842744,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m o u n t a i n,1.0,neutral,m,1,83,183,71,165.70122580000316,,,,,,,,,165.68651699999464,165.70122580000316,165.70122580000316,166.2167391999974,166.3174052000104,m,0.6030652000044938,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v i c t o r y,1.0,positive,m,1,84,184,25,166.33284719998483,,,,,,,,,166.3179608999926,166.33284719998483,166.33284719998483,166.8316630999907,167.0654893000028,m,0.7221512999967672,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m i s e r y,1.0,negative,m,1,85,185,34,167.08105390000856,,,,,,,,,167.0660447999835,167.08105390000856,167.08105390000856,167.59607679999317,167.59731879999163,m,0.5080093999858946,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o t t l e,1.0,neutral,m,1,86,186,58,167.61248919999343,,,,,,,,,167.59784659999423,167.61248919999343,167.61248919999343,168.1114138000121,168.2289202999964,m,0.6073496000026353,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z o m p r e,0.0,non-word,z,1,87,187,73,168.24442529998487,,,,,,,,,168.22945379998419,168.24442529998487,168.24442529998487,168.7598236000049,168.84391749999486,z,0.5844063000113238,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a b l e,1.0,neutral,m,1,88,188,78,168.8595995999931,,,,,,,,,168.84445209999103,168.8595995999931,168.8595995999931,169.3749353000021,169.40911040001083,m,0.5413367000001017,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t w o r i k,0.0,non-word,z,1,89,189,93,169.42475370000466,,,,,,,,,169.40991620000568,169.42475370000466,169.42475370000466,169.9396143000049,170.47275220000301,z,1.0386740999820177,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u n s h i n e,1.0,positive,m,1,90,190,30,170.48803589999443,,,,,,,,,170.47328850001213,170.48803589999443,170.48803589999443,170.98712639999576,170.97200780001003,m,0.46644519999972545,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a n g e r,1.0,negative,m,1,91,191,15,170.98712639999576,,,,,,,,,170.97255269999732,170.98712639999576,170.98712639999576,171.5022966999968,171.58608849998564,m,0.5837925999949221,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s o r r o w,1.0,negative,m,1,92,192,33,171.60194220000994,,,,,,,,,171.58661470000516,171.60194220000994,171.60194220000994,172.1172738999885,172.3681484000117,m,0.7636810000112746,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m i l e,1.0,positive,m,1,93,193,55,172.38315499998862,,,,,,,,,172.36868559999857,172.38315499998862,172.38315499998862,172.8820182000054,174.54512200001045,m,2.1559572000114713,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d n e s s,1.0,negative,m,1,94,194,65,174.56045670001185,,,,,,,,,174.54575739998836,174.56045670001185,174.56045670001185,175.07593059999635,175.10994689998915,m,0.5330257999885362,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,1,95,195,54,175.12551089999033,,,,,,,,,175.11049900000216,175.12551089999033,175.12551089999033,175.64111150000826,175.82518439998967,z,0.6905814000056125,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a c h i e v e m e n t,1.0,positive,m,1,96,196,27,175.8405104999838,,,,,,,,,175.8257076999871,175.8405104999838,175.8405104999838,176.35589239999535,176.43992030000663,m,0.5945923999825027,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,1,97,197,17,176.4553101999918,,,,,,,,,176.4405504000024,176.4553101999918,176.4553101999918,176.9709623999952,177.1878454000107,z,0.7310953999985941,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a g e d y,1.0,negative,m,1,98,198,70,177.20337840000866,,,,,,,,,177.188373699988,177.20337840000866,177.20337840000866,177.71847890000208,177.8358533999999,m,0.6232865999918431,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f l o r t,0.0,non-word,z,1,99,199,11,177.8517342999985,,,,,,,,,177.83638880000217,177.8517342999985,177.8517342999985,178.36682160000782,178.58386210000026,z,0.7285833999922033,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s w o r p y,0.0,non-word,z,2,0,200,69,178.599790999986,,,,,,,,,178.5844068999868,178.599790999986,178.599790999986,179.11468160001095,179.34953730000416,m,0.7321239000011701,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a b l e,1.0,neutral,m,2,1,201,78,179.36423599999398,,,,,,,,,179.35050050000427,179.36423599999398,179.36423599999398,179.86303050001152,180.03031360000023,m,0.6641217000142206,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u c c e s s,1.0,positive,m,2,2,202,35,180.04587169998558,,,,,,,,,180.0308556999953,180.04587169998558,180.04587169998558,180.56077049998567,181.17773239998496,m,1.123683899990283,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,2,3,203,42,181.19229089998407,,,,,,,,,181.17826519999653,181.19229089998407,181.19229089998407,181.70800630000303,181.87532359999022,m,0.6676229999866337,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,2,4,204,3,181.8908306999947,,,,,,,,,181.87586920001195,181.8908306999947,181.8908306999947,182.40593889998854,182.45731910000904,z,0.5494526000111364,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h e e r f u l,1.0,positive,m,2,5,205,43,182.47187380000832,,,,,,,,,182.45802150000236,182.47187380000832,182.47187380000832,182.97104060000856,183.05480799998622,m,0.5791457000013907,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r o n t,0.0,non-word,z,2,6,206,95,183.07097989998874,,,,,,,,,183.05534550000448,183.07097989998874,183.07097989998874,183.58566509999218,183.67073469999013,z,0.5941082999925129,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e a m,1.0,positive,m,2,7,207,9,183.68555580000975,,,,,,,,,183.67127789999358,183.68555580000975,183.68555580000975,184.20369429999846,184.18530049998662,m,0.48731450000195764,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e a c e,1.0,positive,m,2,8,208,97,184.20369429999846,,,,,,,,,184.18583860000945,184.20369429999846,184.20369429999846,184.7167683999869,184.73455669998657,m,0.5177163000043947,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o o k,1.0,neutral,m,2,9,209,22,184.74932639999315,,,,,,,,,184.73509979998926,184.74932639999315,184.74932639999315,,185.19931070000166,m,0.4394497000030242,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h o p e,1.0,positive,m,2,10,210,46,185.21504539999296,,,,,,,,,185.1998321999854,185.21504539999296,185.21504539999296,185.73030819999985,185.8482093999919,m,0.6321357999986503,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z o m p r e,0.0,non-word,z,2,11,211,73,185.86323980000452,,,,,,,,,185.84894709999207,185.86323980000452,185.86323980000452,186.37859410000965,186.37989260000177,z,0.5015999999886844,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,2,12,212,17,186.39468789999955,,,,,,,,,186.3804361000075,186.39468789999955,186.39468789999955,186.91005340000265,186.9279048999888,z,0.5236869000073057,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m i s e r y,1.0,negative,m,2,13,213,34,186.94363110000268,,,,,,,,,186.92857180000283,186.94363110000268,186.94363110000268,187.45900390000315,188.12416730000405,m,1.176172100007534,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w a r,1.0,negative,m,2,14,214,67,188.1401465999952,,,,,,,,,188.12480510000023,188.1401465999952,188.1401465999952,,188.58967469999334,m,0.432880300009856,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o c k,1.0,neutral,m,2,15,215,20,188.60544630000368,,,,,,,,,188.59020549998968,188.60544630000368,188.60544630000368,189.1205820000032,189.30463999998756,m,0.6977259000123013,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p a i n,1.0,negative,m,2,16,216,83,189.31993420000072,,,,,,,,,189.3051642999926,189.31993420000072,189.31993420000072,189.81890589999966,189.83658529998502,m,0.5060671999817714,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a r k,0.0,non-word,z,2,17,217,45,189.85219179998967,,,,,,,,,189.83711630001199,189.85219179998967,189.85219179998967,190.36763240001164,190.48520070000086,z,0.6258398000209127,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d e s p a i r,1.0,negative,m,2,18,218,56,190.5003474999976,,,,,,,,,190.48572309999145,190.5003474999976,190.5003474999976,191.01605219999328,191.0003880999866,m,0.4866201000113506,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
k i n d n e s s,1.0,positive,m,2,19,219,82,191.01605219999328,,,,,,,,,191.0009138000023,191.01605219999328,191.01605219999328,191.53100560000166,191.54889340000227,m,0.5173516999930143,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r a t i t u d e,1.0,positive,m,2,20,220,41,191.56488369998988,,,,,,,,,191.54949080001097,191.56488369998988,191.56488369998988,,192.03151500000968,m,0.4652693000098225,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,2,21,221,60,192.04613080000854,,,,,,,,,192.03204190000542,192.04613080000854,192.04613080000854,192.56119380000746,192.6627589999989,z,0.603475600015372,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a l e n d a r,1.0,neutral,m,2,22,222,86,192.67766250000568,,,,,,,,,192.66329219998443,192.67766250000568,192.67766250000568,,193.14474250000785,m,0.45963080000365153,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m u r k l e,0.0,non-word,z,2,23,223,66,193.15992239999468,,,,,,,,,193.14528789999895,193.15992239999468,193.15992239999468,193.67542479999247,193.67717039998388,m,0.5100552999938373,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r y,1.0,negative,m,2,24,224,61,193.69152779999422,,,,,,,,,193.67816109998967,193.69152779999422,193.69152779999422,194.18997169999056,194.30785979999928,m,0.6063831999781542,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
e x c i t e d,1.0,positive,m,2,25,225,10,194.32332550000865,,,,,,,,,194.30860570000368,194.32332550000865,194.32332550000865,194.8381972000061,198.994652399997,z,4.669709300011164,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r i n t,0.0,non-word,z,2,26,226,23,199.0111474999867,,,,,,,,,198.99518080000416,199.0111474999867,199.0111474999867,199.52556229999755,199.57721439999295,z,0.5594597999879625,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a i n,1.0,neutral,m,2,27,227,40,199.59188799999538,,,,,,,,,199.5777434000047,199.59188799999538,199.59188799999538,200.09080529998755,200.14209879998816,m,0.5341567000141367,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h a i r,1.0,neutral,m,2,28,228,7,200.15754439999,,,,,,,,,200.14283359999536,200.15754439999,200.15754439999,200.6722485999926,200.67336970000179,m,0.500199900008738,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,2,29,229,5,200.68959789999644,,,,,,,,,200.67427709998447,200.68959789999644,200.68959789999644,201.20407820001128,201.38861769999494,z,0.6931623999844305,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v o b l i t,0.0,non-word,z,2,30,230,38,201.4037004999991,,,,,,,,,201.38914310000837,201.4037004999991,201.4037004999991,201.91912089998368,201.98729570000432,z,0.5723720999958459,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a n e t,1.0,neutral,m,2,31,231,47,202.00215970000136,,,,,,,,,201.9878209999879,202.00215970000136,202.00215970000136,202.50133780000033,202.7180737000017,m,0.7024147000047378,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s o r r o w,1.0,negative,m,2,32,232,33,202.7337387999869,,,,,,,,,202.71876980000525,202.7337387999869,202.7337387999869,203.24870669998927,203.44956139998976,m,0.698529299988877,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a r k,0.0,non-word,z,2,33,233,16,203.46513060000143,,,,,,,,,203.4501001999888,203.46513060000143,203.46513060000143,203.9803913999931,205.71016950000194,z,2.239482900011353,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a c h i e v e m e n t,1.0,positive,m,2,34,234,27,205.7255112999992,,,,,,,,,205.71090579999145,205.7255112999992,205.7255112999992,206.2241495999915,207.05635870000697,m,1.3208577999903355,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o v e,1.0,positive,m,2,35,235,0,207.07200449999073,,,,,,,,,207.05688139999984,207.07200449999073,207.07200449999073,207.58704179999768,207.83726289999322,m,0.7585456000233535,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c e l e b r a t i o n,1.0,positive,m,2,36,236,75,207.85303150000982,,,,,,,,,207.83778549998533,207.85303150000982,207.85303150000982,208.35205889999634,208.43592660001013,m,0.574171500018565,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r e n k,0.0,non-word,z,2,37,237,4,208.45118989999173,,,,,,,,,208.43666529998882,208.45118989999173,208.45118989999173,208.96664050000254,209.11775579999085,z,0.6540670999966096,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o m e b,0.0,non-word,z,2,38,238,90,209.13254669998423,,,,,,,,,209.11847069999203,209.13254669998423,209.13254669998423,209.64798559999326,210.04833530000178,z,0.9029600000067148,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,2,39,239,98,210.0636261999898,,,,,,,,,210.0489139999845,210.0636261999898,210.0636261999898,210.5792550999904,210.67976080000517,m,0.614006200019503,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v a b l i n,0.0,non-word,z,2,40,240,1,210.6955653000041,,,,,,,,,210.6802866999933,210.6955653000041,210.6955653000041,211.2104379000084,211.2620437000005,z,0.5589566999988165,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v i c t o r y,1.0,positive,m,2,41,241,25,211.27662459999556,,,,,,,,,211.2625679000048,211.27662459999556,211.27662459999556,211.7756190999935,212.42615929999738,m,1.134831299976213,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h a t e,1.0,negative,m,2,42,242,74,212.4402654999867,,,,,,,,,212.4266837000032,212.4402654999867,212.4402654999867,212.9555107000051,212.97382320000906,m,0.5318413999921177,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,2,43,243,37,212.98885210001026,,,,,,,,,212.97435780000524,212.98885210001026,212.98885210001026,,213.40574200000265,m,0.4051786999916658,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d n e s s,1.0,negative,m,2,44,244,88,213.4213538999902,,,,,,,,,213.40665990000707,213.4213538999902,213.4213538999902,,213.90430789999664,m,0.47100579997641034,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,2,45,245,54,213.9196660000016,,,,,,,,,213.90507710000384,213.9196660000016,213.9196660000016,214.41852050001035,214.5521993000002,z,0.6228706000256352,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d n e s s,1.0,negative,m,2,46,246,65,214.5682273999846,,,,,,,,,214.55272279999917,214.5682273999846,214.5682273999846,215.06682700000238,216.330924400012,m,1.7481311000010464,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,2,47,247,81,216.34657719999086,,,,,,,,,216.3314543000015,216.34657719999086,216.34657719999086,216.8617619999859,217.72715489999973,m,1.3789843000122346,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w i n d o w,1.0,neutral,m,2,48,248,80,217.7424653999915,,,,,,,,,217.72787020000396,217.7424653999915,217.7424653999915,218.24093480000738,218.2424358999997,m,0.4946232000074815,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d,1.0,negative,m,2,49,249,87,218.2577328000043,,,,,,,,,218.24295879999408,218.2577328000043,218.2577328000043,,218.65832409998984,m,0.3893934999941848,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m i l e,1.0,positive,m,2,50,250,55,218.6738081999938,,,,,,,,,218.65884769998956,218.6738081999938,218.6738081999938,,219.12312919998658,m,0.44786970000131987,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m i l e,1.0,positive,m,2,51,251,92,219.1391631999868,,,,,,,,,219.12396659998922,219.1391631999868,219.1391631999868,219.65367689999403,223.84390300000086,m,4.68899429999874,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h e e r,1.0,positive,m,2,52,252,63,223.85962999999174,,,,,,,,,223.8444387000054,223.85962999999174,223.85962999999174,224.35779300000286,224.40864899998996,m,0.5349332000187133,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o t t l e,1.0,neutral,m,2,53,253,58,224.42440180000267,,,,,,,,,224.4091810999962,224.42440180000267,224.42440180000267,,224.8737839999958,m,0.44487500001559965,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,2,54,254,84,224.88976260001073,,,,,,,,,224.87443219998386,224.88976260001073,224.88976260001073,225.4048560000083,225.42294230000698,z,0.5165575999999419,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
r e g r e t,1.0,negative,m,2,55,255,64,225.43784709999454,,,,,,,,,225.42368909998913,225.43784709999454,225.43784709999454,,225.80487849999918,m,0.3550385999842547,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m o r n,0.0,non-word,z,2,56,256,14,225.82056379999267,,,,,,,,,225.80541229998926,225.82056379999267,225.82056379999267,226.33584710001014,226.40336719999323,m,0.5670596999989357,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
