Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
s m i l e,1.0,positive,m,0,86,86,55,92.2353503000013,,,,,,,,,92.22093329999916,92.2353503000013,92.2353503000013,93.24979580000218,93.79879770000116,m,1.5511210000004212,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t r a g e d y,1.0,negative,m,0,87,87,70,93.81479690000197,,,,,,,,,93.79939260000174,93.81479690000197,93.81479690000197,94.82880110000042,94.97863900000084,m,1.1508108000016364,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d r i n t,0.0,non-word,z,0,88,88,36,94.99435440000161,,,,,,,,,94.9791953999993,94.99435440000161,94.99435440000161,,95.95958570000221,z,0.9626968000011402,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f a i l u r e,1.0,negative,m,0,89,89,77,95.97529639999993,,,,,,,,,95.9602756000022,95.97529639999993,95.97529639999993,96.98942700000043,97.77160400000139,m,1.795281700000487,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c l i b b e t,0.0,non-word,z,0,90,90,12,97.78681069999948,,,,,,,,,97.77232880000156,97.78681069999948,97.78681069999948,98.8006916000013,98.93551320000188,z,1.1471649000013713,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f e a r f u l,1.0,negative,m,0,91,91,2,98.95018270000219,,,,,,,,,98.9361592000023,98.95018270000219,98.95018270000219,99.96420500000022,100.48031600000104,m,1.5175595999971847,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l a m p,1.0,neutral,m,0,92,92,42,100.4960241000008,,,,,,,,,100.48086390000026,100.4960241000008,100.4960241000008,101.50995080000212,101.6106452999993,m,1.1005840999969223,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p l a r k,0.0,non-word,z,0,93,93,16,101.62622829999964,,,,,,,,,101.61118110000098,101.62622829999964,101.62622829999964,102.64032829999996,102.75818910000089,z,1.130246699998679,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c a b l e,1.0,neutral,m,0,94,94,78,102.77314770000157,,,,,,,,,102.75892319999912,102.77314770000157,102.77314770000157,,103.63929610000196,m,0.8646981999991112,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i e f,1.0,negative,m,0,95,95,81,103.65428629999951,,,,,,,,,103.63982830000168,103.65428629999951,103.65428629999951,104.66809339999963,105.25072949999958,m,1.5891467000001285,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
v o b l i t,0.0,non-word,z,0,96,96,38,105.26652269999977,,,,,,,,,105.25128250000125,105.26652269999977,105.26652269999977,106.28012379999927,106.84667740000077,z,1.5787162000015087,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
e x c i t e d,1.0,positive,m,0,97,97,10,106.86193930000081,,,,,,,,,106.84720970000126,106.86193930000081,106.86193930000081,107.87579860000187,109.24026579999918,m,2.3711698000006436,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p a i n,1.0,negative,m,0,98,98,83,109.25593519999893,,,,,,,,,109.2407948,109.25593519999893,109.25593519999893,110.26938979999977,110.55328250000093,m,1.2868918999993184,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c r i t i c i s m,1.0,negative,m,0,99,99,26,110.56884790000186,,,,,,,,,110.55381490000218,110.56884790000186,110.56884790000186,,111.23430079999889,m,0.6519388999986404,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l o v e,1.0,positive,m,1,0,100,0,111.25032529999953,,,,,,,,,111.23483349999879,111.25032529999953,111.25032529999953,,111.89924930000052,m,0.6463490999994974,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
b r a s k,0.0,non-word,z,1,1,101,79,111.91482890000043,,,,,,,,,111.89978200000041,111.91482890000043,111.91482890000043,,112.74816660000215,z,0.8199941999992006,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s u c c e s s,1.0,positive,m,1,2,102,35,112.76283479999984,,,,,,,,,112.74871920000078,112.76283479999984,112.76283479999984,,113.44528730000093,m,0.6734440999971412,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s a d n e s s,1.0,negative,m,1,3,103,65,113.46105879999959,,,,,,,,,113.44582160000209,113.46105879999959,113.46105879999959,,114.14342469999974,m,0.6812729000012041,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d r i n t,0.0,non-word,z,1,4,104,23,114.15977750000093,,,,,,,,,114.14397749999989,114.15977750000093,114.15977750000093,,115.02392229999896,z,0.8542661999999837,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t a b l e,1.0,neutral,m,1,5,105,6,115.03967510000075,,,,,,,,,115.02447210000173,115.03967510000075,115.03967510000075,,115.72251010000036,m,0.6757618000010552,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
m i s e r y,1.0,negative,m,1,6,106,34,115.73771430000124,,,,,,,,,115.72305050000068,115.73771430000124,115.73771430000124,,116.653231100001,m,0.9019686999999976,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l o s s,1.0,negative,m,1,7,107,29,116.66860440000164,,,,,,,,,116.6537883000019,116.66860440000164,116.66860440000164,117.68277519999901,117.66680500000075,m,0.9905815999991319,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s w o r p y,0.0,non-word,z,1,8,108,69,117.68277519999901,,,,,,,,,117.66734440000073,117.68277519999901,117.68277519999901,,118.34817230000044,z,0.6575310000007448,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s m a g l e,0.0,non-word,z,1,9,109,53,118.36383070000011,,,,,,,,,118.34870850000152,118.36383070000011,118.36383070000011,,119.1128826000022,z,0.738769699997647,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s m o r n,0.0,non-word,z,1,10,110,14,119.12837900000159,,,,,,,,,119.11342299999887,119.12837900000159,119.12837900000159,,119.89411409999957,z,0.7538008999981685,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i e f,1.0,negative,m,1,11,111,50,119.90956110000116,,,,,,,,,119.89487930000178,119.90956110000116,119.90956110000116,,120.57579059999989,m,0.6549312000024656,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
r e g r e t,1.0,negative,m,1,12,112,64,120.5916032999994,,,,,,,,,120.57631519999995,120.5916032999994,120.5916032999994,,121.50635200000033,m,0.9068922000005841,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t w o r i k,0.0,non-word,z,1,13,113,93,121.52193869999974,,,,,,,,,121.50704179999957,121.52193869999974,121.52193869999974,,122.17164029999913,z,0.6349569000012707,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
j o y f u l,1.0,positive,m,1,14,114,19,122.1867530999989,,,,,,,,,122.17227900000216,122.1867530999989,122.1867530999989,,122.91935540000122,m,0.7209999000006064,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
h a t e,1.0,negative,m,1,15,115,74,122.93465990000186,,,,,,,,,122.91989789999934,122.93465990000186,122.93465990000186,123.9485984999992,123.98295470000085,m,1.0378751000025659,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s a d n e s s,1.0,negative,m,1,16,116,88,123.99850890000016,,,,,,,,,123.98349080000116,123.99850890000016,123.99850890000016,,124.59821620000002,m,0.5861961000009615,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s o r r o w,1.0,negative,m,1,17,117,33,124.6137361000001,,,,,,,,,124.59874879999916,124.6137361000001,124.6137361000001,,125.28014830000029,m,0.6595354999990377,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f e a r f u l,1.0,negative,m,1,18,118,2,125.29513869999937,,,,,,,,,125.28068129999883,125.29513869999937,125.29513869999937,,125.8445606000023,m,0.5406365000017104,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
q u i b l e n,0.0,non-word,z,1,19,119,91,125.86039309999978,,,,,,,,,125.84509239999898,125.86039309999978,125.86039309999978,,126.52592089999962,z,0.6625549999989744,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c a l e n d a r,1.0,neutral,m,1,20,120,86,126.54154290000224,,,,,,,,,126.52645549999943,126.54154290000224,126.54154290000224,,127.40697960000034,m,0.86272050000116,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
z o m p r e,0.0,non-word,z,1,21,121,73,127.42267840000204,,,,,,,,,127.40751180000007,127.42267840000204,127.42267840000204,,128.07189909999943,z,0.6397561999983736,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l a m p,1.0,neutral,m,1,22,122,18,128.08735779999915,,,,,,,,,128.07243469999958,128.08735779999915,128.08735779999915,,128.70318939999925,m,0.602355200000602,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
a n g e r,1.0,negative,m,1,23,123,44,128.71936970000024,,,,,,,,,128.70371349999914,128.71936970000024,128.71936970000024,129.73278850000133,129.73386140000002,m,1.0033342999995511,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p e a c e,1.0,positive,m,1,24,124,97,129.74956889999885,,,,,,,,,129.73442240000077,129.74956889999885,129.74956889999885,,130.26581029999943,m,0.5093589999996766,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t r a i n,1.0,neutral,m,1,25,125,40,130.28127909999967,,,,,,,,,130.26635259999966,130.28127909999967,130.28127909999967,,130.91405410000152,m,0.6226786000006541,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d e l i g h t,1.0,positive,m,1,26,126,39,130.92956659999982,,,,,,,,,130.91501150000113,130.92956659999982,130.92956659999982,,131.49611260000165,m,0.5496234000020195,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f l o r t,0.0,non-word,z,1,27,127,11,131.51130310000008,,,,,,,,,131.49668559999918,131.51130310000008,131.51130310000008,,132.2274980000002,z,0.7152016999971238,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l a w v e r,0.0,non-word,z,1,28,128,76,132.2425886000019,,,,,,,,,132.22821720000138,132.2425886000019,132.2425886000019,,132.92532980000033,z,0.680241300000489,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i e f,1.0,negative,m,1,29,129,62,132.94098210000084,,,,,,,,,132.92586200000005,132.94098210000084,132.94098210000084,,133.5233748999999,m,0.5745132000010926,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
w i n d o w,1.0,neutral,m,1,30,130,80,133.53907809999873,,,,,,,,,133.5239029000004,133.53907809999873,133.53907809999873,,134.4714286999988,m,0.9304307999991579,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c l o c k,1.0,neutral,m,1,31,131,20,134.48675139999978,,,,,,,,,134.47201539999878,134.48675139999978,134.48675139999978,,135.06948900000134,m,0.5682319999978063,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c l i b b e t,0.0,non-word,z,1,32,132,12,135.08488360000047,,,,,,,,,135.07002869999997,135.08488360000047,135.08488360000047,,135.75101930000164,z,0.6631729999971867,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i n d l e,0.0,non-word,z,1,33,133,54,135.7666418000008,,,,,,,,,135.75155079999968,135.7666418000008,135.7666418000008,,136.33268899999894,m,0.5529542000003858,None,m,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c h a i r,1.0,neutral,m,1,34,134,7,136.34802180000042,,,,,,,,,136.33323089999976,136.34802180000042,136.34802180000042,,137.06400940000094,m,0.7129717999996501,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
m u r k l e,0.0,non-word,z,1,35,135,66,137.0795001000006,,,,,,,,,137.06456140000228,137.0795001000006,137.0795001000006,,137.79540289999932,z,0.7148415999981808,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d r e a m,1.0,positive,m,1,36,136,9,137.81108600000152,,,,,,,,,137.7959332999999,137.81108600000152,137.81108600000152,138.82462210000085,139.09196130000055,m,1.2775029000003997,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s u n s h i n e,1.0,positive,m,1,37,137,30,139.10723890000008,,,,,,,,,139.09251510000104,139.10723890000008,139.10723890000008,,139.94061150000198,m,0.8321509000015794,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c l o c k,1.0,neutral,m,1,38,138,48,139.95516530000168,,,,,,,,,139.9411411000001,139.95516530000168,139.95516530000168,140.96888070000205,141.51842509999915,m,1.5608545000031882,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p e n c i l,1.0,neutral,m,1,39,139,24,141.53422800000044,,,,,,,,,141.51895539999896,141.53422800000044,141.53422800000044,,142.14989760000026,m,0.6012324999974226,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
b o o k,1.0,neutral,m,1,40,140,22,142.16837550000128,,,,,,,,,142.15044080000007,142.16837550000128,142.16837550000128,143.17959379999957,144.4270620999996,m,2.2522374000000127,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c r i t i c i s m,1.0,negative,m,1,41,141,26,144.44280290000097,,,,,,,,,144.4275899000022,144.44280290000097,144.44280290000097,,145.05892210000093,m,0.6086572999993223,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p l a n e t,1.0,neutral,m,1,42,142,47,145.0744648,,,,,,,,,145.0594478999992,145.0744648,145.0744648,146.08866879999914,146.17225759999928,m,1.0960386999977345,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
m o u n t a i n,1.0,neutral,m,1,43,143,71,146.1879239000009,,,,,,,,,146.1728476999997,146.1879239000009,146.1879239000009,147.20186449999892,147.76827330000015,m,1.5646548999975494,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c a b l e,1.0,neutral,m,1,44,144,78,147.78353210000205,,,,,,,,,147.769003100002,147.78353210000205,147.78353210000205,148.79736760000014,149.54624909999984,m,1.7563931000004231,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
h a p p y,1.0,positive,m,1,45,145,21,149.56258900000103,,,,,,,,,149.54677780000202,149.56258900000103,149.56258900000103,150.5759192000005,151.70699070000046,m,2.1397169999981998,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i e f,1.0,negative,m,1,46,146,81,151.7231639999991,,,,,,,,,151.70753329999934,151.7231639999991,151.7231639999991,152.7365890000001,153.17002060000232,m,1.440968899998552,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p l a r k,0.0,non-word,z,1,47,147,45,153.18559780000214,,,,,,,,,153.1705671000018,153.18559780000214,153.18559780000214,,154.08437889999914,z,0.8923229999963951,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
b l o r p,0.0,non-word,z,1,48,148,5,154.09960599999977,,,,,,,,,154.0849178999997,154.09960599999977,154.09960599999977,155.11339769999904,155.2808236000019,z,1.1785457000005408,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c o m f o r t,1.0,positive,m,1,49,149,59,155.29649900000004,,,,,,,,,155.28135829999883,155.29649900000004,155.29649900000004,156.3100704999997,156.7269039999992,m,1.414657299999817,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d r o n t,0.0,non-word,z,1,50,150,95,156.74239579999994,,,,,,,,,156.7274475000013,156.74239579999994,156.74239579999994,,157.6242072999994,z,0.8667442000005394,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
w i n d o w,1.0,neutral,m,1,51,151,68,157.64015180000206,,,,,,,,,157.6247598000009,157.64015180000206,157.64015180000206,158.6539206999987,158.6549565000023,m,1.0066783999973268,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p l a r k,0.0,non-word,z,1,52,152,16,158.6704178,,,,,,,,,158.6554854999995,158.6704178,158.6704178,,159.4206465999996,z,0.7406274999993911,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
e x c i t e d,1.0,positive,m,1,53,153,10,159.43508080000174,,,,,,,,,159.42139600000155,159.43508080000174,159.43508080000174,,160.13412700000117,m,0.6866364999987127,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r u f f i l,0.0,non-word,z,1,54,154,49,160.1496858999999,,,,,,,,,160.13466690000132,160.1496858999999,160.1496858999999,,160.8490466000003,z,0.6827040999996825,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p a i n,1.0,negative,m,1,55,155,83,160.86467230000198,,,,,,,,,160.84958879999976,160.86467230000198,160.86467230000198,,161.630353200002,m,0.7496965999998793,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t r a g e d y,1.0,negative,m,1,56,156,70,161.64576170000146,,,,,,,,,161.63088939999943,161.64576170000146,161.64576170000146,,162.57729610000024,m,0.9230633000006492,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
w a r,1.0,negative,m,1,57,157,67,162.59349920000022,,,,,,,,,162.5778289000009,162.59349920000022,162.59349920000022,,163.1591253000006,m,0.5566077999974368,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c h e e r,1.0,positive,m,1,58,158,63,163.1746475,,,,,,,,,163.15965979999964,163.1746475,163.1746475,,163.75797460000103,m,0.5813075000005483,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
d e s p a i r,1.0,negative,m,1,59,159,56,163.77331930000219,,,,,,,,,163.75851890000195,163.77331930000219,163.77331930000219,,164.23991810000007,m,0.45407279999926686,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p e a c e,1.0,positive,m,1,60,160,89,164.25535780000064,,,,,,,,,164.24046630000157,164.25535780000064,164.25535780000064,,164.73861880000186,m,0.4764199999990524,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
t r e n k,0.0,non-word,z,1,61,161,57,164.75380280000172,,,,,,,,,164.73917640000218,164.75380280000172,164.75380280000172,,165.38642080000136,z,0.6179451999996672,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f e a r f u l,1.0,negative,m,1,62,162,98,165.40224170000147,,,,,,,,,165.38695459999872,165.40224170000147,165.40224170000147,,166.1676425000005,m,0.751177899997856,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
k i n d n e s s,1.0,positive,m,1,63,163,82,166.18324750000102,,,,,,,,,166.16817250000167,166.18324750000102,166.18324750000102,,166.93209879999995,m,0.7337864000000991,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c r y,1.0,negative,m,1,64,164,61,166.94772840000223,,,,,,,,,166.9326641000007,166.94772840000223,166.94772840000223,,167.64694090000194,m,0.6851147999987006,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
z a r f e t,0.0,non-word,z,1,65,165,31,167.6627038000006,,,,,,,,,167.6475160000009,167.6627038000006,167.6627038000006,,168.24535359999936,z,0.5663951000024099,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
s m i l e,1.0,positive,m,1,66,166,55,168.2614668999995,,,,,,,,,168.24590140000146,168.2614668999995,168.2614668999995,169.27498550000018,169.29294370000207,m,1.0303073000031873,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
p e n c i l,1.0,neutral,m,1,67,167,37,169.3079011000009,,,,,,,,,169.2936633999998,169.3079011000009,169.3079011000009,170.32173909999983,170.85500940000202,m,1.5312365999998292,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g l o r b y,0.0,non-word,z,1,68,168,28,170.8707835999994,,,,,,,,,170.85554520000005,170.8707835999994,170.8707835999994,,171.4702185999995,z,0.595167900002707,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
g r i n d l e,0.0,non-word,z,1,69,169,3,171.48542160000216,,,,,,,,,171.47075210000185,171.48542160000216,171.48542160000216,172.4992177000022,172.91596969999955,z,1.4137253999979293,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
v i c t o r y,1.0,positive,m,1,70,170,25,172.9320700999997,,,,,,,,,172.91649800000232,172.9320700999997,172.9320700999997,,173.5809044000016,m,0.6463808000007703,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
c h e e r f u l,1.0,positive,m,1,71,171,43,173.59617060000164,,,,,,,,,173.5814363999998,173.59617060000164,173.59617060000164,174.61071019999872,174.64442250000138,m,1.0442084999995132,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
e x c i t e d,1.0,positive,m,1,72,172,72,174.66031590000057,,,,,,,,,174.6449547000011,174.66031590000057,174.66031590000057,,175.2097532000007,m,0.5472339000007196,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
f a i l u r e,1.0,negative,m,1,73,173,77,175.22570619999897,,,,,,,,,175.2102956000017,175.22570619999897,175.22570619999897,,175.97407300000123,m,0.733316100002412,None,m,m,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
l o m e b,0.0,non-word,z,1,74,174,90,175.9899499000021,,,,,,,,,175.97460929999943,175.9899499000021,175.9899499000021,,176.6394106000007,z,0.6414612999978999,None,z,z,,,,005,001,2024-11-20_23h38.38.797,Lexical Decision Making,2024.1.5,None,2024-11-20 23h38.54.671575 +0530,
