Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
c a b l e,1.0,neutral,m,4,24,424,78,436.09480170000097,,,,,,,,,436.07987800000046,436.09480170000097,436.09480170000097,,437.0433600000033,m,0.9448463000007905,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
m o u n t a i n,1.0,neutral,m,4,25,425,71,437.0587317999998,,,,,,,,,437.04403220000313,437.0587317999998,437.0587317999998,,437.6915205000005,m,0.6220570000004955,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r e n k,0.0,non-word,z,4,26,426,4,437.7069564000012,,,,,,,,,437.69203330000164,437.7069564000012,437.7069564000012,438.7205883000024,438.7215627000005,m,1.0058272999995097,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i n d l e,0.0,non-word,z,4,27,427,17,438.73754259999987,,,,,,,,,438.72216750000007,438.73754259999987,438.73754259999987,439.75143460000254,439.73551000000225,z,0.9866498000010324,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r a t i t u d e,1.0,positive,m,4,28,428,41,439.75143460000254,,,,,,,,,439.7360385000029,439.75143460000254,439.75143460000254,,440.5337439000032,m,0.7768649999998161,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d e s p a i r,1.0,negative,m,4,29,429,56,440.54886030000125,,,,,,,,,440.53425990000324,440.54886030000125,440.54886030000125,441.56289319999996,443.7583365999999,z,3.198407399999269,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
w i n d o w,1.0,neutral,m,4,30,430,68,443.7733296000006,,,,,,,,,443.75886540000283,443.7733296000006,443.7733296000006,,444.2402761000012,m,0.46132070000021486,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c r y,1.0,negative,m,4,31,431,61,444.25575430000026,,,,,,,,,444.2407931000016,444.25575430000026,444.25575430000026,,444.52321980000124,m,0.2556758000027912,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h i n d l e,0.0,non-word,z,4,32,432,8,444.53818090000277,,,,,,,,,444.52375160000156,444.53818090000277,444.53818090000277,445.5520942000003,446.05180590000236,m,1.5037236999996821,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m o r n,0.0,non-word,z,4,33,433,51,446.0674508000011,,,,,,,,,446.05233580000277,446.0674508000011,446.0674508000011,,446.7335346,z,0.6537071999991895,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i e f,1.0,negative,m,4,34,434,50,446.74878380000155,,,,,,,,,446.73425690000295,446.74878380000155,446.74878380000155,447.76296999999977,448.6114628000032,m,1.8458640000026207,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
e x c i t e d,1.0,positive,m,4,35,435,10,448.62703070000134,,,,,,,,,448.6120153000011,448.62703070000134,448.62703070000134,449.64088710000215,450.041225500001,m,1.4123209999997925,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m i l e,1.0,positive,m,4,36,436,92,450.05682770000203,,,,,,,,,450.0417664000015,450.05682770000203,450.05682770000203,451.07058640000105,451.13834060000227,m,1.0658857000016724,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v a b l i n,0.0,non-word,z,4,37,437,1,451.1533163000022,,,,,,,,,451.1388552999997,451.1533163000022,451.1533163000022,,451.98554420000073,z,0.8233335000004445,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i e f,1.0,negative,m,4,38,438,81,452.0013233999998,,,,,,,,,451.98611340000207,452.0013233999998,452.0013233999998,453.0150799000003,453.38277540000126,m,1.38028900000063,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
a c h i e v e m e n t,1.0,positive,m,4,39,439,27,453.3973498000014,,,,,,,,,453.38329440000234,453.3973498000014,453.3973498000014,454.4110053000004,454.7782232000027,m,1.3671781999983068,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c r i t i c i s m,1.0,negative,m,4,40,440,26,454.79373040000064,,,,,,,,,454.7787449000025,454.79373040000064,454.79373040000064,455.8075757000006,457.02257440000176,m,2.224180500001239,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l o v e,1.0,positive,m,4,41,441,0,457.03748650000125,,,,,,,,,457.02335080000194,457.03748650000125,457.03748650000125,458.0514206000007,458.60080800000287,m,1.5599465999985114,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i n d l e,0.0,non-word,z,4,42,442,54,458.61627880000015,,,,,,,,,458.60136740000235,458.61627880000015,458.61627880000015,459.6301569000025,462.90763119999974,m,4.283959000000323,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
a n g e r,1.0,negative,m,4,43,443,44,462.9213485,,,,,,,,,462.9081956000009,462.9213485,462.9213485,,463.53747120000116,m,0.6007385000011709,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l o m e b,0.0,non-word,z,4,44,444,90,463.55308160000277,,,,,,,,,463.537995900002,463.55308160000277,463.55308160000277,464.5669809000028,465.66510140000173,m,2.10173130000112,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r i n t,0.0,non-word,z,4,45,445,36,465.68048350000026,,,,,,,,,465.66579750000164,465.68048350000026,465.68048350000026,466.6945639000005,467.89218190000247,z,2.2059279999994033,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
w i n d o w,1.0,neutral,m,4,46,446,80,467.90767210000195,,,,,,,,,467.8927001000011,467.90767210000195,467.90767210000195,468.9212942000013,469.00560770000084,z,1.0882932000022265,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h e e r f u l,1.0,positive,m,4,47,447,43,469.0211365000032,,,,,,,,,469.00612850000107,469.0211365000032,469.0211365000032,,469.9533425000009,m,0.9252329999981157,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l a w v e r,0.0,non-word,z,4,48,448,76,469.9689118000024,,,,,,,,,469.9539394000021,469.9689118000024,469.9689118000024,470.9827426000011,471.8476780000019,z,1.863390199996502,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s o r r o w,1.0,negative,m,4,49,449,33,471.8637542000033,,,,,,,,,471.84819060000154,471.8637542000033,471.8637542000033,,472.51328900000226,m,0.6369747999997344,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
z a r f e t,0.0,non-word,z,4,50,450,31,472.5285356000022,,,,,,,,,472.5139838000032,472.5285356000022,472.5285356000022,,473.2111538999998,z,0.6703124999985448,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m a g l e,0.0,non-word,z,4,51,451,53,473.22639450000133,,,,,,,,,473.21169080000254,473.22639450000133,473.22639450000133,,474.125602600001,z,0.8899689999998373,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
w a r,1.0,negative,m,4,52,452,67,474.14068960000077,,,,,,,,,474.12627030000294,474.14068960000077,474.14068960000077,,474.756899400003,m,0.6012139000013121,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c e l e b r a t i o n,1.0,positive,m,4,53,453,75,474.7722797000024,,,,,,,,,474.7574128000015,474.7722797000024,474.7722797000024,475.7860290999997,475.820668700002,z,1.0334492000001774,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
m e t r o,1.0,neutral,m,4,54,454,96,475.8363590000008,,,,,,,,,475.8212115000024,475.8363590000008,475.8363590000008,,476.8176875999998,m,0.9749138000006496,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
h a t e,1.0,negative,m,4,55,455,74,476.83339350000097,,,,,,,,,476.8183611000022,476.83339350000097,476.83339350000097,477.8469877000025,477.9310398000016,m,1.0855016999994405,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c a r p e t,1.0,neutral,m,4,56,456,85,477.94661629999973,,,,,,,,,477.93155200000183,477.94661629999973,477.94661629999973,478.96066040000005,478.9619636000025,z,1.0111284000013256,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v i c t o r y,1.0,positive,m,4,57,457,25,478.9778466000025,,,,,,,,,478.96247850000145,478.9778466000025,478.9778466000025,479.9913951000017,480.44122179999977,m,1.4602188999997452,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c o m f o r t,1.0,positive,m,4,58,458,59,480.4566709000028,,,,,,,,,480.44173720000254,480.4566709000028,480.4566709000028,,480.95676150000145,m,0.48819770000045537,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l o r,0.0,non-word,z,4,59,459,52,480.97223360000135,,,,,,,,,480.95729500000016,480.97223360000135,480.97223360000135,,481.63823830000183,z,0.6494926000013947,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e n c i l,1.0,neutral,m,4,60,460,37,481.6539483000015,,,,,,,,,481.6392857000028,481.6539483000015,481.6539483000015,,482.0700138000029,z,0.4097805999990669,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d e l i g h t,1.0,positive,m,4,61,461,39,482.0855005000012,,,,,,,,,482.07054990000324,482.0855005000012,482.0855005000012,483.09959770000205,483.1674238000014,m,1.0727994999979273,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s w o r p y,0.0,non-word,z,4,62,462,69,483.18306310000116,,,,,,,,,483.16796500000055,483.18306310000116,483.18306310000116,,484.11449770000036,z,0.9182861000008415,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
q u i b l e n,0.0,non-word,z,4,63,463,91,484.1297771999998,,,,,,,,,484.1150428000001,484.1297771999998,484.1297771999998,,484.72963340000206,z,0.5881171000000904,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e a c e,1.0,positive,m,4,64,464,97,484.7448476999998,,,,,,,,,484.73015210000085,484.7448476999998,484.7448476999998,,485.4106360000005,m,0.6494646999999532,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
a n g e r,1.0,negative,m,4,65,465,15,485.426390800003,,,,,,,,,485.4111890000022,485.426390800003,485.426390800003,,485.90990220000094,m,0.4706707000004826,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t a b l e,1.0,neutral,m,4,66,466,6,485.92504180000105,,,,,,,,,485.9104232999998,485.92504180000105,485.92504180000105,486.93882440000016,487.07330450000154,m,1.1353626999989501,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
e x c i t e d,1.0,positive,m,4,67,467,72,487.08848520000174,,,,,,,,,487.07382580000194,487.08848520000174,487.08848520000174,488.1027228000021,488.6028976000016,m,1.5009998000023188,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f e a r f u l,1.0,negative,m,4,68,468,2,488.6178648000023,,,,,,,,,488.6035821000005,488.6178648000023,488.6178648000023,,489.4499277000032,m,0.8289345000011963,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m i l e,1.0,positive,m,4,69,469,55,489.4658255000031,,,,,,,,,489.45045089999985,489.4658255000031,489.4658255000031,,490.14851100000305,m,0.6723171000012371,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t r a g e d y,1.0,negative,m,4,70,470,70,490.16357770000104,,,,,,,,,490.1490593000017,490.16357770000104,490.16357770000104,,491.0293543000007,m,0.8545114000007743,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s a d,1.0,negative,m,4,71,471,87,491.0442935000028,,,,,,,,,491.02989460000026,491.0442935000028,491.0442935000028,,491.69403680000323,m,0.6419268999998167,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,4,72,472,84,491.70909949999987,,,,,,,,,491.69455270000253,491.70909949999987,491.70909949999987,,492.40868700000283,z,0.6832625999995798,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v o b l i t,0.0,non-word,z,4,73,473,38,492.4237823000003,,,,,,,,,492.40921340000205,492.4237823000003,492.4237823000003,,492.97418120000293,z,0.5373242999994545,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e n c i l,1.0,neutral,m,4,74,474,24,492.98911200000293,,,,,,,,,492.97470130000147,492.98911200000293,492.98911200000293,,493.9044372000026,z,0.9058112000020628,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r e a m,1.0,positive,m,4,75,475,9,493.9197970000023,,,,,,,,,493.9049632000024,493.9197970000023,493.9197970000023,494.933713800001,495.41739710000184,m,1.4875156000016432,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
k i n d n e s s,1.0,positive,m,4,76,476,82,495.4323890000014,,,,,,,,,495.4183041000033,495.4323890000014,495.4323890000014,,496.099611200003,m,0.6601001999988512,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
a p p l e,1.0,neutral,m,4,77,477,32,496.1137155000033,,,,,,,,,496.1002720000033,496.1137155000033,496.1137155000033,,496.9137151000032,m,0.7871052000009513,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
r e g r e t,1.0,negative,m,4,78,478,64,496.92843330000323,,,,,,,,,496.9144520000009,496.92843330000323,496.92843330000323,,497.7605012000022,m,0.8159512999991421,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f l o r t,0.0,non-word,z,4,79,479,11,497.7762975000005,,,,,,,,,497.7610185000012,497.7762975000005,497.7762975000005,,498.5747110000011,z,0.7833055000010063,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a n e t,1.0,neutral,m,4,80,480,47,498.59064430000217,,,,,,,,,498.57534040000246,498.59064430000217,498.59064430000217,,499.33949570000186,m,0.7375635000025795,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b r a s k,0.0,non-word,z,4,81,481,79,499.35514970000077,,,,,,,,,499.3400106000008,499.35514970000077,499.35514970000077,,499.95467570000255,z,0.5931264999999257,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i n d l e,0.0,non-word,z,4,82,482,3,499.9702825000022,,,,,,,,,499.9554577000017,499.9702825000022,499.9702825000022,,500.73577000000296,z,0.7482280999975046,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g l o r b y,0.0,non-word,z,4,83,483,28,500.75167710000096,,,,,,,,,500.7367210000011,500.75167710000096,500.75167710000096,,501.45031759999983,z,0.6835280000013881,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
m u r k l e,0.0,non-word,z,4,84,484,66,501.46617940000215,,,,,,,,,501.45087500000227,501.46617940000215,501.46617940000215,,501.7831671000022,m,0.3144107999978587,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r u f f i l,0.0,non-word,z,4,85,485,49,501.7983447000006,,,,,,,,,501.783683200003,501.7983447000006,501.7983447000006,,502.5809350000018,z,0.7734912999985681,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
m i s e r y,1.0,negative,m,4,86,486,34,502.596350900003,,,,,,,,,502.5818485000018,502.596350900003,502.596350900003,,502.913016100003,z,0.3136558000005607,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s t o n e,1.0,neutral,m,4,87,487,13,502.9287089000027,,,,,,,,,502.9135454000025,502.9287089000027,502.9287089000027,,503.8608641999999,m,0.9306399999986752,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l o u d,1.0,neutral,m,4,88,488,94,503.8763902999999,,,,,,,,,503.86163250000027,503.8763902999999,503.8763902999999,,504.3261369000029,m,0.43909850000272854,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t r e n k,0.0,non-word,z,4,89,489,57,504.3413309000025,,,,,,,,,504.32671010000195,504.3413309000025,504.3413309000025,,505.107376400003,z,0.7615355999987514,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h a i r,1.0,neutral,m,4,90,490,7,505.1224166000029,,,,,,,,,505.1078910000033,505.1224166000029,505.1224166000029,,505.5728870000021,m,0.44627200000104494,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s u n s h i n e,1.0,positive,m,4,91,491,30,505.58840150000105,,,,,,,,,505.5734231000024,505.58840150000105,505.58840150000105,,506.2040560000023,m,0.6143197000019427,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
h o p e,1.0,positive,m,4,92,492,46,506.21963529999994,,,,,,,,,506.20458900000085,506.21963529999994,506.21963529999994,,506.9354759000016,m,0.7002104999992298,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l a m p,1.0,neutral,m,4,93,493,42,506.9507181000008,,,,,,,,,506.9361233000018,506.9507181000008,506.9507181000008,,507.38447630000155,z,0.4233649999987392,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
z o m p r e,0.0,non-word,z,4,94,494,73,507.3998754000022,,,,,,,,,507.38502810000136,507.3998754000022,507.3998754000022,508.4137702000007,508.86366500000076,z,1.462543800000276,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e a c e,1.0,positive,m,4,95,495,89,508.8792349000032,,,,,,,,,508.8641963000009,508.8792349000032,508.8792349000032,,509.4286839000015,m,0.5425246999984665,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a r k,0.0,non-word,z,4,96,496,16,509.4441982999997,,,,,,,,,509.4293660000003,509.4441982999997,509.4441982999997,,510.1271513000029,z,0.6791870999986713,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t r a i n,1.0,neutral,m,4,97,497,40,510.1422261000007,,,,,,,,,510.1280587000001,510.1422261000007,510.1422261000007,511.1560051000015,511.1736849000008,m,1.014936100000341,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i e f,1.0,negative,m,4,98,498,62,511.1891940000023,,,,,,,,,511.17425730000105,511.1891940000023,511.1891940000023,,512.1712192000014,m,0.9773798000023817,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f e a r f u l,1.0,negative,m,4,99,499,98,512.1866891000027,,,,,,,,,512.1717534000018,512.1866891000027,512.1866891000027,513.2005556000004,513.2018377000022,m,1.007380800001556,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,513.2022292000001,513.2170468000004,518.2042045000017,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
