Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.0042213000000401735,0.021128799999985404,0.021128799999985404,40.03635320000001,space,39.9403054,None,,,,,,,,,,,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s u n s h i n e,1.0,positive,m,0,0,0,30,40.078217300000006,,,,,,,,,40.05974500000002,40.078217300000006,40.078217300000006,40.593658800000014,41.6421861,m,1.5583429000000137,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m o u n t a i n,1.0,neutral,m,0,1,1,71,41.65747070000003,,,,,,,,,41.643451700000014,41.65747070000003,41.65747070000003,42.17274689999999,42.2401845,m,0.5760415999999964,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a n g e r,1.0,negative,m,0,2,2,44,42.25555050000003,,,,,,,,,42.24072620000004,42.25555050000003,42.25555050000003,42.77100580000001,42.93859050000003,m,0.6713135999999622,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a p p l e,1.0,neutral,m,0,3,3,32,42.953865500000006,,,,,,,,,42.93918660000003,42.953865500000006,42.953865500000006,43.46918210000001,43.48664880000001,m,0.5308239999999955,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
v o b l i t,0.0,non-word,z,0,4,4,38,43.50204690000004,,,,,,,,,43.48719410000001,43.50204690000004,43.50204690000004,44.00107919999999,44.05179390000001,z,0.5391738999999802,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g l o r b y,0.0,non-word,z,0,5,5,28,44.06801010000004,,,,,,,,,44.05234340000004,44.06801010000004,44.06801010000004,44.58251360000003,44.63433180000004,z,0.5577319000000216,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c a b l e,1.0,neutral,m,0,6,6,78,44.64923590000001,,,,,,,,,44.63505650000002,44.64923590000001,44.64923590000001,45.164529800000025,45.232094399999994,m,0.5772223000000167,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a m p,1.0,neutral,m,0,7,7,18,45.247718099999986,,,,,,,,,45.232635200000004,45.247718099999986,45.247718099999986,45.76248300000003,45.76357710000002,m,0.5030781000000388,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e n c i l,1.0,neutral,m,0,8,8,24,45.77942490000004,,,,,,,,,45.764214200000026,45.77942490000004,45.77942490000004,46.29437139999999,46.36257219999999,m,0.5698736000000508,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
r e g r e t,1.0,negative,m,0,9,9,64,46.377826200000015,,,,,,,,,46.36320840000002,46.377826200000015,46.377826200000015,46.89295270000002,46.89404840000003,m,0.5002067000000352,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a m p,1.0,neutral,m,0,10,10,42,46.90954479999999,,,,,,,,,46.89469980000001,46.90954479999999,46.90954479999999,,47.392802399999994,m,0.47282110000003286,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t r a g e d y,1.0,negative,m,0,11,11,70,47.408239500000036,,,,,,,,,47.393429500000025,47.408239500000036,47.408239500000036,47.92322139999999,48.04086860000001,m,0.6294110999999702,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m o r n,0.0,non-word,z,0,12,12,14,48.05621020000001,,,,,,,,,48.04146280000003,48.05621020000001,48.05621020000001,48.55527310000002,48.80636950000002,z,0.7368347999999969,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
j o y f u l,1.0,positive,m,0,13,13,19,48.821260499999994,,,,,,,,,48.8069304,48.821260499999994,48.821260499999994,49.33643360000002,49.37126540000003,m,0.5438973999999916,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m a g l e,0.0,non-word,z,0,14,14,53,49.38613750000002,,,,,,,,,49.37180000000001,49.38613750000002,49.38613750000002,49.9015407,50.136026800000025,z,0.7415151999999807,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
h a t e,1.0,negative,m,0,15,15,74,50.1507828,,,,,,,,,50.136603000000036,50.1507828,50.1507828,50.64954720000003,51.11602930000004,m,0.9613350999999852,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r i n t,0.0,non-word,z,0,16,16,23,51.1316592,,,,,,,,,51.11680210000003,51.1316592,51.1316592,51.6468026,51.74770510000002,z,0.6053421999999955,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m o r n,0.0,non-word,z,0,17,17,51,51.76322329999999,,,,,,,,,51.74829249999999,51.76322329999999,51.76322329999999,52.278286200000025,52.445987100000025,z,0.6744231000000127,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h e e r,1.0,positive,m,0,18,18,63,52.461565199999995,,,,,,,,,52.44677810000002,52.461565199999995,52.461565199999995,52.97639000000004,52.97744510000001,m,0.5125417000000425,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r a t i t u d e,1.0,positive,m,0,19,19,41,52.992747699999995,,,,,,,,,52.978001500000005,52.992747699999995,52.992747699999995,,53.476254100000006,m,0.48093829999999116,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l a n e t,1.0,neutral,m,0,20,20,47,53.491559800000005,,,,,,,,,53.47696990000003,53.491559800000005,53.491559800000005,54.00690159999999,54.024655800000005,m,0.5224766000000045,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
v a b l i n,0.0,non-word,z,0,21,21,1,54.0399572,,,,,,,,,54.02527700000002,54.0399572,54.0399572,54.55532049999999,54.622773499999994,z,0.575873300000012,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c r i o u s,0.0,non-word,z,0,22,22,99,54.638718299999994,,,,,,,,,54.623318900000015,54.638718299999994,54.638718299999994,,55.121748500000024,z,0.47266639999998006,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d e l i g h t,1.0,positive,m,0,23,23,39,55.136917700000026,,,,,,,,,55.122519899999986,55.136917700000026,55.136917700000026,55.65223580000003,56.13573330000003,m,0.9888866000000007,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m i l e,1.0,positive,m,0,24,24,55,56.151228300000014,,,,,,,,,56.136287100000004,56.151228300000014,56.151228300000014,56.666403100000025,57.64856000000003,m,1.49602950000002,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o s s,1.0,negative,m,0,25,25,29,57.66347139999999,,,,,,,,,57.649242600000036,57.66347139999999,57.66347139999999,58.17856180000001,58.36258860000004,m,0.6852478000000133,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,0,26,26,84,58.378109300000006,,,,,,,,,58.36311710000001,58.378109300000006,58.378109300000006,58.89342340000002,59.6433308,z,1.247896400000002,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r e a m,1.0,positive,m,0,27,27,9,59.65833040000001,,,,,,,,,59.64407510000001,59.65833040000001,59.65833040000001,60.17332909999999,60.24168780000002,m,0.5725235000000453,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h a i r,1.0,neutral,m,0,28,28,7,60.25660420000003,,,,,,,,,60.242372999999986,60.25660420000003,60.25660420000003,,60.7228892,m,0.4617099999999823,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f l o r t,0.0,non-word,z,0,29,29,11,60.738314,,,,,,,,,60.72350230000001,60.738314,60.738314,61.25390379999999,61.304403500000035,z,0.5634023999999727,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e a c e,1.0,positive,m,0,30,30,97,61.320246499999996,,,,,,,,,61.304938400000026,61.320246499999996,61.320246499999996,61.83525560000004,61.83636240000004,m,0.5127700999999547,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l o r,0.0,non-word,z,0,31,31,52,61.852106700000036,,,,,,,,,61.83695599999999,61.852106700000036,61.852106700000036,62.3672201,62.368361100000016,z,0.5119915000000219,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,0,32,32,54,62.38379580000003,,,,,,,,,62.3689493,62.38379580000003,62.38379580000003,62.88248950000002,62.90011830000003,z,0.5057329999999638,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t a b l e,1.0,neutral,m,0,33,33,6,62.91586380000001,,,,,,,,,62.9008996,62.91586380000001,62.91586380000001,63.43106399999999,63.43215630000003,m,0.5027339000000097,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
v i c t o r y,1.0,positive,m,0,34,34,25,63.4477493,,,,,,,,,63.432908199999986,63.4477493,63.4477493,63.947350700000015,63.93187990000001,m,0.48317259999998896,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a n g e r,1.0,negative,m,0,35,35,15,63.947350700000015,,,,,,,,,63.93239160000002,63.947350700000015,63.947350700000015,,64.41417670000004,m,0.4654941000000008,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m i s e r y,1.0,negative,m,0,36,36,34,64.42930960000001,,,,,,,,,64.41460090000004,64.42930960000001,64.42930960000001,,64.89559860000003,m,0.45783009999996693,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a c h i e v e m e n t,1.0,positive,m,0,37,37,27,64.91135650000001,,,,,,,,,64.89604550000001,64.91135650000001,64.91135650000001,,65.3780711,m,0.4656616999999983,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
w i n d o w,1.0,neutral,m,0,38,38,68,65.3933113,,,,,,,,,65.37872920000001,65.3933113,65.3933113,,65.80987600000003,m,0.4104208999999628,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
z a r f e t,0.0,non-word,z,0,39,39,31,65.82547679999999,,,,,,,,,65.81044450000002,65.82547679999999,65.82547679999999,66.34073690000002,66.37500170000004,z,0.5333817999999724,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s a d n e s s,1.0,negative,m,0,40,40,65,66.39064490000004,,,,,,,,,66.37545270000004,66.39064490000004,66.39064490000004,66.9059009,66.90703160000004,m,0.51483589999998,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l a r k,0.0,non-word,z,0,41,41,16,66.92277580000001,,,,,,,,,66.90746419999999,66.92277580000001,66.92277580000001,67.44025600000003,67.50538599999999,z,0.5797309000000155,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f e a r f u l,1.0,negative,m,0,42,42,2,67.52085930000004,,,,,,,,,67.50583280000001,67.52085930000004,67.52085930000004,68.03618190000003,68.03776420000003,m,0.5137004000000047,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c o m f o r t,1.0,positive,m,0,43,43,59,68.05296150000004,,,,,,,,,68.03821140000002,68.05296150000004,68.05296150000004,68.56816450000002,68.7190028,m,0.6495759000000021,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,0,44,44,81,68.73449820000002,,,,,,,,,68.71943099999999,68.73449820000002,68.73449820000002,69.24961510000003,69.23428770000004,m,0.4918102000000317,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
w i n d o w,1.0,neutral,m,0,45,45,80,69.24961510000003,,,,,,,,,69.23498310000002,69.24961510000003,69.24961510000003,69.7648787,69.81564460000004,m,0.5620235000000093,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t r a i n,1.0,neutral,m,0,46,46,40,69.83126010000001,,,,,,,,,69.81606850000003,69.83126010000001,69.83126010000001,,70.2477988,m,0.41102719999997817,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s o r r o w,1.0,negative,m,0,47,47,33,70.2637201,,,,,,,,,70.2482367,70.2637201,70.2637201,,70.74676490000002,m,0.4819847999999638,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
k i n d n e s s,1.0,positive,m,0,48,48,82,70.76242690000004,,,,,,,,,70.7472017,70.76242690000004,70.76242690000004,,71.2289136,m,0.46481299999999237,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c e l e b r a t i o n,1.0,positive,m,0,49,49,75,71.24412440000003,,,,,,,,,71.22951040000004,71.24412440000003,71.24412440000003,,71.66144320000001,m,0.4105955999999651,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f e a r f u l,1.0,negative,m,0,50,50,98,71.67621350000002,,,,,,,,,71.6619533,71.67621350000002,71.67621350000002,,72.1426176,m,0.45923299999998335,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l i b b e t,0.0,non-word,z,0,51,51,12,72.15760310000002,,,,,,,,,72.14320609999999,72.15760310000002,72.15760310000002,72.67271040000003,72.72337379999999,z,0.5512085999999954,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a w v e r,0.0,non-word,z,0,52,52,76,72.7392681,,,,,,,,,72.72396520000001,72.7392681,72.7392681,73.25450380000001,73.33890130000003,z,0.5971320000000446,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
h a p p y,1.0,positive,m,0,53,53,21,73.3541482,,,,,,,,,73.3394346,73.3541482,73.3541482,73.86922370000002,73.95370890000004,m,0.5931656999999859,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c r i t i c i s m,1.0,negative,m,0,54,54,26,73.969113,,,,,,,,,73.9543021,73.969113,73.969113,74.4841207,74.56837890000003,m,0.5848502000000053,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s w o r p y,0.0,non-word,z,0,55,55,69,74.58398210000001,,,,,,,,,74.5689941,74.58398210000001,74.58398210000001,75.09942050000001,75.233428,z,0.6410652000000141,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p a i n,1.0,negative,m,0,56,56,83,75.24908700000003,,,,,,,,,75.23427480000004,75.24908700000003,75.24908700000003,,75.68230440000002,m,0.42179889999999887,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b o o k,1.0,neutral,m,0,57,57,22,75.69757100000004,,,,,,,,,75.68285660000004,75.69757100000004,75.69757100000004,76.21301700000004,76.54655930000001,m,0.845857599999988,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o c k,1.0,neutral,m,0,58,58,48,76.56179130000004,,,,,,,,,76.54714920000004,76.56179130000004,76.56179130000004,77.07733480000002,77.5104627,m,0.9401455000000283,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m e t r o,1.0,neutral,m,0,59,59,96,77.52574150000004,,,,,,,,,77.51100840000004,77.52574150000004,77.52574150000004,78.0411178,78.02561480000003,m,0.49572699999998804,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r o n t,0.0,non-word,z,0,60,60,95,78.0411178,,,,,,,,,78.02627580000001,78.0411178,78.0411178,78.55640820000002,78.6244461,z,0.5716678999999658,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,0,61,61,5,78.63951560000004,,,,,,,,,78.62498490000002,78.63951560000004,78.63951560000004,79.15466200000003,79.13996200000003,m,0.49235049999998637,None,m,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
h o p e,1.0,positive,m,0,62,62,46,79.15466200000003,,,,,,,,,79.14050450000002,79.15466200000003,79.15466200000003,79.67001550000003,79.671177,m,0.5023201000000199,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
w a r,1.0,negative,m,0,63,63,67,79.68680549999999,,,,,,,,,79.67173250000002,79.68680549999999,79.68680549999999,80.20194800000002,81.49973920000002,m,1.8044955999999956,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f a i l u r e,1.0,negative,m,0,64,64,77,81.51521100000002,,,,,,,,,81.50041429999999,81.51521100000002,81.51521100000002,82.0305573,87.20051430000001,m,5.673510899999997,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h i n d l e,0.0,non-word,z,0,65,65,8,87.21619450000003,,,,,,,,,87.20106020000003,87.21619450000003,87.21619450000003,87.73174549999999,87.81656989999999,z,0.5863890999999626,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t r e n k,0.0,non-word,z,0,66,66,57,87.83163460000003,,,,,,,,,87.81749439999999,87.83163460000003,87.83163460000003,88.3296345,88.4807338,z,0.6465269000000262,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,0,67,67,50,88.49590799999999,,,,,,,,,88.4814819,88.49590799999999,88.49590799999999,88.99502849999999,89.09552690000004,m,0.5981775000000198,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e a c e,1.0,positive,m,0,68,68,89,89.11136550000003,,,,,,,,,89.09606150000002,89.11136550000003,89.11136550000003,89.62686940000003,89.66102770000003,m,0.5328246999999919,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o m e b,0.0,non-word,z,0,69,69,90,89.67625720000001,,,,,,,,,89.661584,89.67625720000001,89.67625720000001,90.1751549,90.3754227,z,0.695562099999961,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r u f f i l,0.0,non-word,z,0,70,70,49,90.39106350000003,,,,,,,,,90.37595579999999,90.39106350000003,90.39106350000003,90.90659210000001,91.04061410000003,z,0.6341210000000501,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t w o r i k,0.0,non-word,z,0,71,71,93,91.05644670000004,,,,,,,,,91.04117710000003,91.05644670000004,91.05644670000004,91.57076760000001,91.55548800000003,z,0.4893688000000225,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,0,72,72,62,91.57076760000001,,,,,,,,,91.55603430000002,91.57076760000001,91.57076760000001,92.06945230000002,93.45034520000002,m,1.8763245000000097,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m i l e,1.0,positive,m,0,73,73,92,93.46606460000004,,,,,,,,,93.45089910000002,93.46606460000004,93.46606460000004,93.9809831,94.36481230000004,m,0.8837764999999536,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b o t t l e,1.0,neutral,m,0,74,74,58,94.3804101,,,,,,,,,94.3653531,94.3804101,94.3804101,94.89529529999999,95.16232660000003,m,0.771239899999955,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r i n t,0.0,non-word,z,0,75,75,36,95.17746490000002,,,,,,,,,95.16287590000002,95.17746490000002,95.17746490000002,95.69287910000003,95.74429050000003,z,0.5620629999999665,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e n c i l,1.0,neutral,m,0,76,76,37,95.75994170000001,,,,,,,,,95.74481980000002,95.75994170000001,95.75994170000001,96.27501469999999,96.47544800000003,m,0.7016879000000245,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,0,77,77,60,96.49183199999999,,,,,,,,,96.4759838,96.49183199999999,96.49183199999999,97.00603430000001,97.22352710000001,z,0.7298935000000029,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
e x c i t e d,1.0,positive,m,0,78,78,72,97.2386148,,,,,,,,,97.22426030000003,97.2386148,97.2386148,97.73762270000003,97.92176900000004,m,0.676016699999991,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s u c c e s s,1.0,positive,m,0,79,79,35,97.93722080000003,,,,,,,,,97.9223187,97.93722080000003,97.93722080000003,98.45224440000004,98.56993570000003,m,0.624418100000014,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,0,80,80,17,98.58542770000003,,,,,,,,,98.5704609,98.58542770000003,98.58542770000003,99.10060379999999,99.36763740000004,z,0.767909799999984,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r e n k,0.0,non-word,z,0,81,81,4,99.38304099999999,,,,,,,,,99.3681861,99.38304099999999,99.38304099999999,99.89843139999999,100.18250330000001,z,0.7922080000000165,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o v e,1.0,positive,m,0,82,82,0,100.19790590000002,,,,,,,,,100.1830579,100.19790590000002,100.19790590000002,100.71289920000004,100.94680720000002,m,0.7353678000000059,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h e e r f u l,1.0,positive,m,0,83,83,43,100.96243530000004,,,,,,,,,100.94768650000003,100.96243530000004,100.96243530000004,101.4775917,101.66139200000003,m,0.6887313999999947,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d e s p a i r,1.0,negative,m,0,84,84,56,101.67676230000001,,,,,,,,,101.66192160000003,101.67676230000001,101.67676230000001,102.1758125,102.57515269999999,m,0.88902360000003,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
z o m p r e,0.0,non-word,z,0,85,85,73,102.59096260000001,,,,,,,,,102.57570229999999,102.59096260000001,102.59096260000001,103.1061899,103.40673620000001,z,0.8021380000000136,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o u d,1.0,neutral,m,0,86,86,94,103.42208240000002,,,,,,,,,103.40751230000001,103.42208240000002,103.42208240000002,103.93768140000003,103.9386758,m,0.5095731000000114,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
