delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000.0,exp,17,2,206,9,1128.893882299948,,1128.8829671999556,1128.893882299948,1129.890939600009,1129.890939600009,1129.9081923999474,1130.1418590000249,space,0.24955730000510812,None,1130.1423560999683,1130.2568208666091,1130.572036800033,1130.5567870999803,1130.5568129999447,1130.572036800033,1130.572036800033,1130.572036800033,1132.2057962000254,200,1,[1.6474720999831334],[1.6474822999443859],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,17,3,207,4,1132.2181040000287,,1132.2067812999594,1132.2181040000287,1133.2157082999474,1133.2157082999474,1133.2322781000403,1133.4822129000095,space,0.25099450000561774,None,1133.4827238999424,1133.8965400666968,1134.2118015000015,1134.1938885000418,1134.193921399943,1134.2118015000015,1134.2118015000015,1134.2118015000015,1139.216912300035,300,1,[5.021222700015642],[5.021235499996692],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,17,4,208,5,1139.2321515000076,,1139.2183286999934,1139.2321515000076,1140.2294559999718,1140.2294559999718,1140.2460131999687,1140.5131196999573,space,0.28040629997849464,None,1140.513673999987,1141.2268064667044,1141.541937199945,1141.5218992999871,1141.5219268999645,1141.541937199945,1141.541937199945,1141.541937199945,1142.9262541999924,800,1,[1.4027396000456065],[1.4027501000091434],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,17,5,209,6,1142.9388065999956,,1142.927221400023,1142.9388065999956,1143.9360625999398,1143.9360625999398,1143.9525460999575,1144.4866461000056,space,0.5463809999637306,None,1144.4871733999462,1144.6008616666115,1144.9336929999408,1144.903357000032,1144.9033886000398,1144.9336929999408,1144.9336929999408,1144.9336929999408,1149.2919225999503,350,1,[4.386984999990091],[4.386995799955912],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,17,6,210,0,1149.3044408000424,,1149.2928857999505,1149.3044408000424,1150.3012712000054,1150.3012712000054,1150.3182950999471,1150.5348955999943,space,0.21684030001051724,None,1150.5355591000407,1150.6501878666497,1150.9661259999848,1150.9524952000356,1150.9525200999924,1150.9661259999848,1150.9661259999848,1150.9661259999848,1153.664752499957,450,1,[2.7106181000126526],[2.710628899978474],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,17,7,211,3,1153.6764640999609,,1153.6662248999928,1153.6764640999609,1154.6733687000233,1154.6733687000233,1154.690100399952,1154.9239667000365,space,0.24528340005781502,None,1154.9244628999732,1155.0390172667142,1155.3542783000157,1155.3353959000087,1155.33542139997,1155.3542783000157,1155.3542783000157,1155.3542783000157,1160.0433333999827,200,1,[4.706184499897063],[4.706194999977015],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,17,8,212,11,1160.0586717000115,,1160.044388899987,1160.0586717000115,1161.0557603999623,1161.0557603999623,1161.0723606000538,1161.3563377999817,space,0.2853134999750182,None,1161.356832600024,1162.070290066655,1162.4016362999682,1162.3858182000113,1162.3858581999666,1162.4016362999682,1162.4016362999682,1162.4016362999682,1165.028941699944,500,1,[2.6408869000151753],[2.6408947999589145],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,17,9,213,2,1165.0443076999509,,1165.0299619000289,1165.0443076999509,1166.041585299943,1166.041585299943,1166.0579569000402,1166.4584280000417,space,0.4103618999943137,None,1166.4591336999438,1167.171771266618,1167.5046522999764,1167.4752417000127,1167.4752658999641,1167.5046522999764,1167.5046522999764,1167.5046522999764,1174.7365664999816,450,1,[7.259784499998204],[7.259796799975447],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,17,10,214,7,1174.7517662000027,,1174.737888200034,1174.7517662000027,1175.7490014000214,1175.7490014000214,1175.7661312999553,1176.8635021000518,space,1.0980078000575304,None,1176.8640084999497,1177.2784519667077,1177.5932413000264,1177.575286999985,1177.5753157999716,1177.5932413000264,1177.5932413000264,1177.5932413000264,1181.2851712999982,600,1,[3.7083194999722764],[3.7083284000400454],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,17,11,215,8,1181.300474299991,,1181.286136700015,1181.300474299991,1182.2981241000234,1182.2981241000234,1182.3143846999737,1183.246412699984,space,0.9406711000483483,None,1183.2469073000248,1183.9603075666857,1184.2927630999475,1184.2646252000122,1184.2646652999683,1184.2927630999475,1184.2927630999475,1184.2927630999475,1186.0091489999904,700,1,[1.742424900061451],[1.7424355000257492],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,18,0,216,2,1186.0210544999572,,1186.0101215999457,1186.0210544999572,1187.018111900019,1187.018111900019,1187.034857700055,1187.418624199985,space,0.3990617999807,None,1187.4192263000295,1188.132043566675,1188.4643014999456,1188.433894399961,1188.4339218000532,1188.4643014999456,1188.4643014999456,1188.4643014999456,1191.144330399984,800,1,[2.708314000046812],[2.708325400017202],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,18,1,217,3,1191.1568596000434,,1191.145681700029,1191.1568596000434,1192.1543018000084,1192.1543018000084,1192.1712505999603,1192.7702142999624,space,0.6101663999725133,None,1192.7707224999904,1192.8858320666516,1193.2012811999884,1193.1804696999607,1193.1804969000514,1193.2012811999884,1193.2012811999884,1193.2012811999884,1195.3859945999575,200,1,[2.20392860006541],[2.2039423000533134],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,18,2,218,7,1195.3953510999563,,1195.3869862999418,1195.3953510999563,1196.3928630999872,1196.3928630999872,1196.409475799941,1207.4967345999903,space,11.101588199962862,None,1207.4972368999734,1207.9109971666514,1208.226861300005,1208.2098208000534,1208.209848700033,1208.226861300005,1208.226861300005,1208.226861300005,1210.6541829000344,500,1,[2.44282120000571],[2.442828799947165],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,18,3,219,1,1210.6697566999937,,1210.65524990001,1210.6697566999937,1211.6670884000487,1211.6670884000487,1211.683882799989,1211.9180066999397,space,0.24477099999785423,None,1211.9185030999943,1212.3320207666877,1212.6641737999744,1212.6488753000158,1212.6488977999543,1212.6641737999744,1212.6641737999744,1212.6641737999744,1218.1701006000512,300,1,[5.519774100044742],[5.519784900010563],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,18,4,220,11,1218.1825712000136,,1218.1711298999726,1218.1825712000136,1219.1797838999773,1219.1797838999773,1219.196158799983,1222.8880653000087,space,3.70617909997236,None,1222.8885647999705,1223.600780766694,1223.9175304000382,1223.900401699997,1223.9004416999524,1223.9175304000382,1223.9175304000382,1223.9175304000382,1226.9634216999984,600,1,[3.0613700000103563],[3.0613807000918314],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,18,5,221,6,1226.9757437999942,,1226.9643884000252,1226.9757437999942,1227.9735645000474,1227.9735645000474,1227.9899560999474,1228.4059594999417,space,0.41582640004344285,None,1228.40646379994,1228.5213842666747,1228.8369892000337,1228.8175919999485,1228.8176199000445,1228.8369892000337,1228.8369892000337,1228.8369892000337,1230.517328899994,200,1,[1.6983095998875797],[1.6983171999454498],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,18,6,222,0,1230.532704299956,,1230.5182992000482,1230.532704299956,1231.530498600041,1231.530498600041,1231.5467851999565,1231.8301938999793,space,0.29112219996750355,None,1231.8307115999633,1231.9453321666263,1232.2605437000166,1232.241653199948,1232.241679400031,1232.2605437000166,1232.2605437000166,1232.2605437000166,1234.5269346000277,300,1,[2.283212500042282],[2.2832247000187635],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,18,7,223,10,1234.5382780000218,,1234.5279455000418,1234.5382780000218,1235.5356101999641,1235.5356101999641,1235.5524984000367,1235.836332100036,space,0.29385569994337857,None,1235.8368352000252,1236.250643966607,1236.5827922999742,1236.5523919000407,1236.5524160999921,1236.5827922999742,1236.5827922999742,1236.5827922999742,1240.606362200051,500,1,[4.052520499913953],[4.052533600013703],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,18,8,224,5,1240.6219977000146,,1240.607347799989,1240.6219977000146,1241.6198575000162,1241.6198575000162,1241.6359639999573,1242.650622300047,space,1.0274886001134291,None,1242.6513044000021,1243.3645480666348,1243.6801275000325,1243.6669482000289,1243.6669718999765,1243.6801275000325,1243.6801275000325,1243.6801275000325,1245.7122972000507,600,1,[2.0438791000051424],[2.0438896999694407],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,18,9,225,8,1245.724015899992,,1245.713297499984,1245.724015899992,1246.721469500044,1246.721469500044,1246.7384928999818,1246.9719785999623,space,0.24173770006746054,None,1246.9725059000193,1247.6850548667173,1248.0007441000198,1247.9859803999425,1247.986006800027,1248.0007441000198,1248.0007441000198,1248.0007441000198,1253.08916100004,800,1,[5.101646300056018],[5.101660900050774],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,18,10,226,4,1253.1044650000404,,1253.0901251000469,1253.1044650000404,1254.1016093999497,1254.1016093999497,1254.1181308000232,1254.5849709000322,space,0.4742653000866994,None,1254.5854676999734,1254.999434266709,1255.3310766999493,1255.3031661999994,1255.3031914999592,1255.3310766999493,1255.3310766999493,1255.3310766999493,1260.0367956000264,326,1,[4.732013099943288],[4.732025699922815],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,18,11,227,9,1260.052033999993,,1260.0377742000273,1260.052033999993,1261.0494172999752,1261.0494172999752,1261.0660775999422,1261.4994526999653,space,0.4488326000282541,None,1261.4999690999393,1261.61468896666,1261.9298866999452,1261.9167231999454,1261.9167493000277,1261.9298866999452,1261.9298866999452,1261.9298866999452,1265.5423565999954,120,1,[3.624145400011912],[3.624169599963352],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,19,0,228,8,1265.553503300005,,1265.5433364000055,1265.553503300005,1266.5514185999637,1266.5514185999637,1266.5675296999398,1267.9813611000427,space,1.4180126999272034,None,1267.9818589999923,1268.694967166641,1269.0269031000207,1268.9991587999393,1268.9992016000324,1269.0269031000207,1269.0269031000207,1269.0269031000207,1271.9414632999687,687,1,[2.9402760000666603],[2.940290900063701],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,19,1,229,0,1271.952829100017,,1271.942504799983,1271.952829100017,1272.9503413000493,1272.9503413000493,1272.9667707000044,1273.4999461999978,space,0.5371527000097558,None,1273.5006421999424,1273.6148354666113,1273.930963299994,1273.9162846999825,1273.91631099995,1273.930963299994,1273.930963299994,1273.930963299994,1279.8193598000216,750,1,[5.901541200000793],[5.901552400086075],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,19,2,230,10,1279.8317038999521,,1279.8203829000122,1279.8317038999521,1280.8285343000316,1280.8285343000316,1280.845438199991,1282.8741769999615,space,2.0309015000239015,None,1282.8746684999787,1283.288430366669,1283.6202110000304,1283.5909728999832,1283.5909993999521,1283.6202110000304,1283.6202110000304,1283.6202110000304,1288.4426194000407,430,1,[4.850143599906005],[4.850156899890862],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,19,3,231,7,1288.4577381000272,,1288.4435573999654,1288.4577381000272,1289.4554621000425,1289.4554621000425,1289.4715936999419,1291.1512621000293,space,1.6855378000764176,None,1291.1517693000496,1291.5658880666635,1291.8986667999416,1291.868231099972,1291.8682573999395,1291.8986667999416,1291.8986667999416,1291.8986667999416,1295.55961019994,310,1,[3.6897313999943435],[3.68974669999443],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,19,4,232,2,1295.571710899996,,1295.5609675000305,1295.571710899996,1296.5688665999915,1296.5688665999915,1296.5856257000123,1296.8025522999815,space,0.22055129997897893,None,1296.803120800003,1297.5162051667032,1297.8482276000432,1297.820235500054,1297.8202622000244,1297.8482276000432,1297.8482276000432,1297.8482276000432,1303.2019988999818,461,1,[5.380215899902396],[5.380223899963312],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,19,5,233,9,1303.217305500002,,1303.2029474999872,1303.217305500002,1304.2146370999399,1304.2146370999399,1304.2315243000048,1304.4653523000306,space,0.23494930006563663,None,1304.4658504999825,1304.5804437666704,1304.8965055000153,1304.8820495999535,1304.8820754000335,1304.8965055000153,1304.8965055000153,1304.8965055000153,1309.3022208000184,350,1,[4.418195399921387],[4.418206500005908],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,19,6,234,3,1309.3175074000028,,1309.3031827000086,1309.3175074000028,1310.314757300017,1310.314757300017,1310.33124889998,1310.482081999944,space,0.1574806000571698,None,1310.4825815000222,1310.5973564666967,1310.9130137999891,1310.8989117999445,1310.8989356000093,1310.9130137999891,1310.9130137999891,1310.9130137999891,1312.625378000026,100,1,[1.724960400024429],[1.7249687000876293],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,19,7,235,4,1312.641037100053,,1312.6263361999881,1312.641037100053,1313.6384416999645,1313.6384416999645,1313.6546775999595,1314.0214987999643,space,0.37828219996299595,None,1314.022005899984,1314.4358144666805,1314.7515736000496,1314.7375518000335,1314.7375786000048,1314.7515736000496,1314.7515736000496,1314.7515736000496,1316.169004699972,100,1,[1.4294416999910027],[1.4294519000686705],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,19,8,236,1,1316.1813812000328,,1316.169962700049,1316.1813812000328,1317.178591999982,1317.178591999982,1317.1951607999508,1317.4286543999915,space,0.24484729999676347,None,1317.4291533999494,1317.8434814666437,1318.1595716999727,1318.1404722999432,1318.1404994000331,1318.1595716999727,1318.1595716999727,1318.1595716999727,1319.4783284000005,200,1,[1.3362560999812558],[1.3362667000619695],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,19,9,237,5,1319.4897353000124,,1319.479314999946,1319.4897353000124,1320.4870589000056,1320.4870589000056,1320.5034016999998,1321.8842864999897,space,1.393640699912794,None,1321.8848220999935,1322.5983184666877,1322.9135589999496,1322.8988643000484,1322.898891800025,1322.9135589999496,1322.9135589999496,1322.9135589999496,1327.2693148999824,300,1,[4.368654999998398],[4.368668399984017],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,19,10,238,11,1327.2842521999846,,1327.27038479998,1327.2842521999846,1328.281878299953,1328.281878299953,1328.2983890999458,1329.0804889000137,space,0.7859259999822825,None,1329.0810004999512,1329.794318866687,1330.1268959999434,1330.0975729999482,1330.0975996000343,1330.1268959999434,1330.1268959999434,1330.1268959999434,1336.3823516000411,250,1,[6.283261999953538],[6.283272299915552],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,19,11,239,6,1336.3932691000518,,1336.3833051999682,1336.3932691000518,1337.3906765999855,1337.3906765999855,1337.4071730999858,1337.973367199942,space,0.5760576999746263,None,1337.9738661000156,1338.0888977666657,1338.404581400042,1338.3895394999417,1338.3895616999944,1338.404581400042,1338.404581400042,1338.404581400042,1342.6270983999711,210,1,[4.236031900043599],[4.23604059999343],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,20,0,240,10,1342.642581000051,,1342.6283189999522,1342.642581000051,1343.6399189000367,1343.6399189000367,1343.6563237000373,1343.9564015999786,space,0.3047487000003457,None,1343.9568967000232,1344.3716353667007,1344.6865933000227,1344.6725462000468,1344.6725688999868,1344.6865933000227,1344.6865933000227,1344.6865933000227,1347.2843227999401,100,1,[2.609840500052087],[2.609857099945657],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,20,1,241,6,1347.2970069000148,,1347.2854970000335,1347.2970069000148,1348.2942049999838,1348.2942049999838,1348.3107250000467,1348.6941655000555,space,0.38764609990175813,None,1348.6948333000182,1348.809393466687,1349.1246935000527,1349.1055717999698,1349.1055983000551,1349.1246935000527,1349.1246935000527,1349.1246935000527,1354.245284900011,260,1,[5.1381177000002936],[5.138125000055879],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,20,2,242,3,1354.2606162999873,,1354.2465895000496,1354.2606162999873,1355.257946000027,1355.257946000027,1355.274352300039,1355.7912540999823,space,0.5173775999573991,None,1355.7917879999732,1355.906162866628,1356.2389932999504,1356.2095507999766,1356.2095929999487,1356.2389932999504,1356.2389932999504,1356.2389932999504,1361.280633700022,210,1,[5.0693102000514045],[5.069324400043115],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,20,3,243,2,1361.292490599968,,1361.2815983000328,1361.292490599968,1362.2892234000028,1362.2892234000028,1362.3057562000467,1362.3067416999838,space,0.005570099921897054,None,1362.307246499986,1363.0211471666155,1363.3525411999435,1363.3246673000394,1363.3246939000092,1363.3525411999435,1363.3525411999435,1363.3525411999435,1366.9320688000298,600,1,[3.6057152000721544],[3.605743700056337],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,20,4,244,4,1366.9432139000273,,1366.933073799999,1366.9432139000273,1367.9404831999564,1367.9404831999564,1367.95786819997,1368.0252387000364,space,0.0707830999745056,None,1368.0257428000332,1368.4394329666432,1368.7708557999576,1368.7428280000458,1368.7428701000172,1368.7708557999576,1368.7708557999576,1368.7708557999576,1371.3199803999742,200,1,[2.5755232999799773],[2.575533799943514],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,20,5,245,7,1371.3312066000071,,1371.3210043999716,1371.3312066000071,1372.3285636000219,1372.3285636000219,1372.3450532999705,1372.89496590005,space,0.5640635000308976,None,1372.8954851000453,1373.3094260667024,1373.6258634999976,1373.6095953999902,1373.609618400049,1373.6258634999976,1373.6258634999976,1373.6258634999976,1377.2033583999728,400,1,[3.59221809997689],[3.592228899942711],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,20,6,246,11,1377.2152238999843,,1377.2044279999682,1377.2152238999843,1378.2126902000164,1378.2126902000164,1378.2292788000195,1378.7787820000085,space,0.5597813999047503,None,1378.7792778999428,1379.4922018667023,1379.8076429999783,1379.793768500036,1379.7938199999626,1379.8076429999783,1379.8076429999783,1379.8076429999783,1385.263995699992, 300,1,[5.468080300022848],[5.468090799986385],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,20,7,247,1,1385.2765892999596,,1385.2651062999503,1385.2765892999596,1386.2737881000503,1386.2737881000503,1386.2907918999554,1386.524086999998,space,0.23606040002778172,None,1386.5245914999978,1386.9387112666193,1387.2544502999517,1387.239995300013,1387.240023499995,1387.2544502999517,1387.2544502999517,1387.2544502999517,1389.15024789999,700,1,[1.9087829999625683],[1.9087904000189155],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,20,8,248,9,1389.165945799963,,1389.1512129000039,1389.165945799963,1390.1630301999976,1390.1630301999976,1390.1797684999765,1390.3969109999598,space,0.22613349999301136,None,1390.3974257000373,1390.5122305667066,1390.8282826999784,1390.8133464999846,1390.813378699997,1390.8282826999784,1390.8282826999784,1390.8282826999784,1392.7937247000518,300,1,[1.9785669000120834],[1.9785774999763817],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,20,9,249,5,1392.8061584999668,,1392.7948301999713,1392.8061584999668,1393.8030025000335,1393.8030025000335,1393.819793899951,1393.9041792000062,space,0.09461550007108599,None,1393.904671300028,1394.6173907666273,1394.9334103,1394.9191109999665,1394.9191530000535,1394.9334103,1394.9334103,1394.9334103,1397.631552100007,300,1,[2.710429700091481],[2.710444000083953],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,20,10,250,0,1397.6426986000151,,1397.632902900048,1397.6426986000151,1398.6398619999527,1398.6398619999527,1398.6564786000527,1398.8902236000285,space,0.24788739997893572,None,1398.8907232999918,1399.005597366606,1399.3212688000058,1399.3027720000246,1399.3027989999973,1399.3212688000058,1399.3212688000058,1399.3212688000058,1402.3811073999968,500,1,[3.0765762999653816],[3.0765861000400037],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,20,11,251,8,1402.3964497999405,,1402.382108000049,1402.3964497999405,1403.3937970999978,1403.3937970999978,1403.4104773,1403.4446861999459,space,0.04954649996943772,None,1403.445185300021,1404.1582454666534,1404.473451800004,1404.454867799941,1404.4548983999412,1404.473451800004,1404.473451800004,1404.473451800004,1406.5409775999724,800,1,[2.0841993000358343],[2.084210700006224],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,21,0,252,7,1406.5522003999795,,1406.541950200044,1406.5522003999795,1407.5492071000044,1407.5492071000044,1407.5696432999684,1407.8658335999935,space,0.31186139991041273,None,1407.8663277000305,1408.2804352666756,1408.6117630999652,1408.5828052999568,1408.5828546999837,1408.6117630999652,1408.6117630999652,1408.6117630999652,1416.1093976999982,460,1,[7.524831200018525],[7.524840099969879],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,21,1,253,6,1416.12484819995,,1416.110364000022,1416.12484819995,1417.1224414000171,1417.1224414000171,1417.138539800013,1417.3391219999758,space,0.19966569996904582,None,1417.3397552000242,1417.455081366705,1417.7710533999489,1417.7574343999731,1417.7574580000364,1417.7710533999489,1417.7710533999489,1417.7710533999489,1421.1651129000238,670,1,[3.406126799993217],[3.4061374000739306],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,21,2,254,8,1421.1776248999522,,1421.1660757000209,1421.1776248999522,1422.1754357000464,1422.1754357000464,1422.1916085000266,1423.0904520999757,space,0.9048688999610022,None,1423.0909463000135,1423.804170466614,1424.1198681999813,1424.1043869000277,1424.104409499967,1424.1198681999813,1424.1198681999813,1424.1198681999813,1427.6818734999397,560,1,[3.5759086000034586],[3.575919400085695],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,21,3,255,10,1427.6943193999468,,1427.6830975999474,1427.6943193999468,1428.6910446000402,1428.6910446000402,1428.7077435999527,1429.8393085999996,space,1.1395991999888793,None,1429.8398220999516,1430.2539762667186,1430.5859826000524,1430.5561318999971,1430.5561591999722,1430.5859826000524,1430.5859826000524,1430.5859826000524,1432.2700368000078,400,1,[1.7122696998994797],[1.7122835000045598],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,21,4,256,9,1432.2814073999762,,1432.27146420005,1432.2814073999762,1433.2786166000296,1433.2786166000296,1433.295088099956,1436.1553290000302,space,2.869435800006613,None,1436.1558606000035,1436.2705420666646,1436.6026553999982,1436.5734125000308,1436.573437199986,1436.6026553999982,1436.6026553999982,1436.6026553999982,1438.1031817000476,100,1,[1.5282714000204578],[1.5282818999839947],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,21,5,257,0,1438.1146432000096,,1438.1041454000515,1438.1146432000096,1439.1117319999612,1439.1117319999612,1439.1285078999936,1439.6785270999535,space,0.5575194000266492,None,1439.6790549000143,1439.7934943666953,1440.1092566999723,1440.0919122000341,1440.0919457999407,1440.1092566999723,1440.1092566999723,1440.1092566999723,1442.191199300054,300,1,[2.0973636000417173],[2.0973740000044927],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,21,6,258,4,1442.2048248999636,,1442.1923873000196,1442.2048248999636,1443.2016080000321,1443.2016080000321,1443.2182533000014,1443.76776649995,space,0.5515714000212029,None,1443.7682667000336,1444.1820912666192,1444.4977655000403,1444.48259520001,1444.482622999989,1444.4977655000403,1444.4977655000403,1444.4977655000403,1448.5217836000375,400,1,[4.0376098999986425],[4.037618200061843],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
