Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
t r a g e d y,1.0,negative,m,0,84,84,70,124.006866300002,,,,,,,,,123.9931123000024,124.006866300002,124.006866300002,124.52185830000235,125.28793740000037,m,1.2734420999986469,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g l o r b y,0.0,non-word,z,0,85,85,28,125.30289769999945,,,,,,,,,125.28881570000158,125.30289769999945,125.30289769999945,125.80254170000262,127.68203240000003,z,2.3645897999995213,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b o t t l e,1.0,neutral,m,0,86,86,58,127.69726920000176,,,,,,,,,127.68292180000208,127.69726920000176,127.69726920000176,,128.13146020000204,m,0.42118399999890244,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a t e,1.0,negative,m,0,87,87,74,128.1462238999993,,,,,,,,,128.1327412999999,128.1462238999993,128.1462238999993,128.6613133000028,128.71263120000003,m,0.5502308000031917,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
e x c i t e d,1.0,positive,m,0,88,88,72,128.72784740000134,,,,,,,,,128.71355120000226,128.72784740000134,128.72784740000134,129.24307640000188,129.24458770000274,m,0.5051213000006101,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a p p y,1.0,positive,m,0,89,89,21,129.25966060000064,,,,,,,,,129.24545820000276,129.25966060000064,129.25966060000064,129.77498220000052,129.79295080000156,m,0.5217104000003019,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l o u d,1.0,neutral,m,0,90,90,94,129.8082097000006,,,,,,,,,129.7938329000026,129.8082097000006,129.8082097000006,130.3235003000009,130.32554380000147,m,0.5097214999987045,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d n e s s,1.0,negative,m,0,91,91,65,130.34011870000177,,,,,,,,,130.3264151000003,130.34011870000177,130.34011870000177,130.85527619999993,130.9736195000005,m,0.623218500000803,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,0,92,92,54,130.98827040000106,,,,,,,,,130.9748557999992,130.98827040000106,130.98827040000106,131.5035069000005,132.41927550000037,m,1.4159556999984488,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l i b b e t,0.0,non-word,z,0,93,93,12,132.4344607000021,,,,,,,,,132.42018169999938,132.4344607000021,132.4344607000021,132.94957889999932,133.26690600000074,z,0.8211071999976411,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,0,94,94,50,133.28207269999984,,,,,,,,,133.26778770000237,133.28207269999984,133.28207269999984,133.79728090000208,133.78220540000257,m,0.4883119000005536,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
v a b l i n,0.0,non-word,z,0,95,95,1,133.79728090000208,,,,,,,,,133.78323330000057,133.79728090000208,133.79728090000208,134.31262300000162,135.09578160000092,m,1.2936177000010503,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w i n d o w,1.0,neutral,m,0,96,96,68,135.11042219999945,,,,,,,,,135.09668109999984,135.11042219999945,135.11042219999945,135.60905690000072,135.59478260000105,m,0.482091699999728,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b r a s k,0.0,non-word,z,0,97,97,79,135.60905690000072,,,,,,,,,135.59566489999997,135.60905690000072,135.60905690000072,136.12425190000067,136.55768060000264,z,0.9317675999991479,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a c h i e v e m e n t,1.0,positive,m,0,98,98,27,136.57305690000067,,,,,,,,,136.5585773999992,136.57305690000067,136.57305690000067,,136.87393650000013,m,0.2969405000003462,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o m e b,0.0,non-word,z,0,99,99,90,136.88885440000013,,,,,,,,,136.87507190000179,136.88885440000013,136.88885440000013,137.40404839999974,137.62179130000004,m,0.7153485000017099,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t w o r i k,0.0,non-word,z,1,0,100,93,137.63712040000246,,,,,,,,,137.62314909999986,137.63712040000246,137.63712040000246,138.15204630000153,144.40360970000256,z,6.7627176999994845,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m e t r o,1.0,neutral,m,1,1,101,96,144.4182322000015,,,,,,,,,144.40449310000258,144.4182322000015,144.4182322000015,,144.9019214,m,0.4687828000023728,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
r e g r e t,1.0,negative,m,1,2,102,64,144.91689250000127,,,,,,,,,144.9028188000011,144.91689250000127,144.91689250000127,145.43218980000165,145.6000832000027,m,0.667683700001362,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,1,3,103,3,145.61498650000067,,,,,,,,,145.60097200000018,145.61498650000067,145.61498650000067,146.1303977000025,146.64740340000208,m,1.0302921999973478,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
f l o r t,0.0,non-word,z,1,4,104,11,146.66222630000266,,,,,,,,,146.64828860000125,146.66222630000266,146.66222630000266,147.17794670000148,147.17941450000217,m,0.507272799997736,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c a l e n d a r,1.0,neutral,m,1,5,105,86,147.19412010000087,,,,,,,,,147.18032630000016,147.19412010000087,147.19412010000087,147.7092545000014,147.7774285000014,m,0.5665396999975201,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m i s e r y,1.0,negative,m,1,6,106,34,147.79240630000277,,,,,,,,,147.77833450000253,147.79240630000277,147.79240630000277,148.30769440000222,148.39243960000022,m,0.5844735999999102,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e n c i l,1.0,neutral,m,1,7,107,24,148.40743629999997,,,,,,,,,148.39347550000093,148.40743629999997,148.40743629999997,148.92259259999992,148.92414230000213,m,0.5056560000011814,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
f e a r f u l,1.0,negative,m,1,8,108,98,148.93926009999996,,,,,,,,,148.92501830000037,148.93926009999996,148.93926009999996,149.45460420000018,149.62234580000222,m,0.6734590000014578,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
z a r f e t,0.0,non-word,z,1,9,109,31,149.63741080000182,,,,,,,,,149.62333059999946,149.63741080000182,149.63741080000182,150.1525685000015,150.61974969999937,z,0.9724639000014577,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r o n t,0.0,non-word,z,1,10,110,95,150.6346123000003,,,,,,,,,150.62062890000016,150.6346123000003,150.6346123000003,,151.11845090000133,m,0.4690189000029932,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r y,1.0,negative,m,1,11,111,61,151.13334870000108,,,,,,,,,151.11935730000187,151.13334870000108,151.13334870000108,151.64853940000103,151.76666739999928,m,0.6305387999964296,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a m p,1.0,neutral,m,1,12,112,42,151.7817744999993,,,,,,,,,151.7675679999993,151.7817744999993,151.7817744999993,152.29669450000074,152.34852180000235,m,0.5630794999997306,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r a t i t u d e,1.0,positive,m,1,13,113,41,152.3634262000014,,,,,,,,,152.34939410000152,152.3634262000014,152.3634262000014,152.87847260000126,153.52861210000265,m,1.158558200000698,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m o r n,0.0,non-word,z,1,14,114,51,153.54355040000155,,,,,,,,,153.52991370000018,153.54355040000155,153.54355040000155,154.05861650000224,154.40923320000002,z,0.8503755999990972,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r i n t,0.0,non-word,z,1,15,115,36,154.4242899000019,,,,,,,,,154.41011490000164,154.4242899000019,154.4242899000019,,154.9079051000008,m,0.47480580000046757,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a w v e r,0.0,non-word,z,1,16,116,76,154.92302700000073,,,,,,,,,154.90892280000116,154.92302700000073,154.92302700000073,155.43822590000127,157.01885369999945,z,2.0904907999974967,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
q u i b l e n,0.0,non-word,z,1,17,117,91,157.03383870000107,,,,,,,,,157.01976800000193,157.03383870000107,157.03383870000107,157.54809849999947,157.5199872000012,m,0.48266810000131954,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w a r,1.0,negative,m,1,18,118,67,157.54809849999947,,,,,,,,,157.52154019999944,157.54809849999947,157.54809849999947,158.06352329999936,159.01251070000217,m,1.4492444000024989,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l o u d,1.0,neutral,m,1,19,119,94,159.02756930000032,,,,,,,,,159.01351100000102,159.02756930000032,159.02756930000032,159.54272370000035,159.76091350000206,m,0.7282707000013033,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
e x c i t e d,1.0,positive,m,1,20,120,10,159.77533160000166,,,,,,,,,159.76182440000048,159.77533160000166,159.77533160000166,160.29067280000163,163.0183676000015,m,3.2408856000001833,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r i n t,0.0,non-word,z,1,21,121,23,163.0333059000004,,,,,,,,,163.01938160000282,163.0333059000004,163.0333059000004,163.54855859999952,175.7334695999998,z,12.68345269999918,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b l o r p,0.0,non-word,z,1,22,122,5,175.7483968000015,,,,,,,,,175.7343476999995,175.7483968000015,175.7483968000015,176.26384719999987,176.26570680000077,m,0.5049424000026193,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e n c i l,1.0,neutral,m,1,23,123,37,176.28117180000118,,,,,,,,,176.26666200000182,176.28117180000118,176.28117180000118,176.79565329999969,176.84712170000057,m,0.5587826000009954,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a m p,1.0,neutral,m,1,24,124,18,176.86202609999964,,,,,,,,,176.84803260000263,176.86202609999964,176.86202609999964,,177.34581350000008,m,0.4697258999985934,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m i l e,1.0,positive,m,1,25,125,55,177.3608153999994,,,,,,,,,177.34719010000117,177.3608153999994,177.3608153999994,,177.7780171000013,m,0.40884619999997085,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d n e s s,1.0,negative,m,1,26,126,65,177.7928565000002,,,,,,,,,177.7789628999999,177.7928565000002,177.7928565000002,178.30823400000008,178.3761994000015,m,0.5691895999989356,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r i t i c i s m,1.0,negative,m,1,27,127,26,178.3911647999994,,,,,,,,,178.37721460000103,178.3911647999994,178.3911647999994,178.9071298000017,179.02438919999986,m,0.6206256999976176,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d e s p a i r,1.0,negative,m,1,28,128,56,179.03954530000192,,,,,,,,,179.02538990000176,179.03954530000192,179.03954530000192,179.55474820000018,179.65635180000027,m,0.6038619999999355,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m u r k l e,0.0,non-word,z,1,29,129,66,179.67104950000066,,,,,,,,,179.6573266000014,179.67104950000066,179.67104950000066,180.18631660000028,180.70323120000103,z,1.0179141000007803,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o s s,1.0,negative,m,1,30,130,29,180.71817880000162,,,,,,,,,180.70436830000108,180.71817880000162,180.71817880000162,,181.1030694000001,m,0.36930220000067493,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,1,31,131,50,181.11798210000052,,,,,,,,,181.10399640000105,181.11798210000052,181.11798210000052,181.63334650000252,181.7180494000022,m,0.5865188000025228,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h e e r,1.0,positive,m,1,32,132,63,181.73298910000085,,,,,,,,,181.71927180000057,181.73298910000085,181.73298910000085,182.24833020000005,182.23349990000133,m,0.49484770000344724,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l a r k,0.0,non-word,z,1,33,133,45,182.24833020000005,,,,,,,,,182.23437489999924,182.24833020000005,182.24833020000005,182.7636163999996,182.86475699999937,m,0.6061847999990277,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c a b l e,1.0,neutral,m,1,34,134,78,182.88003129999925,,,,,,,,,182.86593390000053,182.88003129999925,182.88003129999925,183.39508760000172,183.4965075,m,0.6108292000026267,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t r a i n,1.0,neutral,m,1,35,135,40,183.5150472000023,,,,,,,,,183.4974839000024,183.5150472000023,183.5150472000023,184.0268849000022,184.01222079999934,m,0.49347089999719174,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
f e a r f u l,1.0,negative,m,1,36,136,2,184.0268849000022,,,,,,,,,184.01310039999953,184.0268849000022,184.0268849000022,184.54198920000272,184.66010730000198,m,0.6287951000012981,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a c h i e v e m e n t,1.0,positive,m,1,37,137,27,184.67565520000062,,,,,,,,,184.66108019999956,184.67565520000062,184.67565520000062,185.1901625999999,185.30850160000045,m,0.6275538999980199,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a p p l e,1.0,neutral,m,1,38,138,32,185.3232588000028,,,,,,,,,185.3093891999997,185.3232588000028,185.3232588000028,185.8385072000019,185.8732310000014,m,0.5434951000024739,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o v e,1.0,positive,m,1,39,139,0,185.88836269999956,,,,,,,,,185.87410359999922,185.88836269999956,185.88836269999956,186.4036539000008,186.38864040000044,m,0.4921205999999074,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
v a b l i n,0.0,non-word,z,1,40,140,1,186.4036539000008,,,,,,,,,186.3900872000013,186.4036539000008,186.4036539000008,186.9192210000001,187.20296270000108,z,0.7877589000017906,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
v o b l i t,0.0,non-word,z,1,41,141,38,187.2180702000005,,,,,,,,,187.20384159999958,187.2180702000005,187.2180702000005,,187.65185440000278,m,0.4248836000006122,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m a g l e,0.0,non-word,z,1,42,142,53,187.66685250000228,,,,,,,,,187.65272370000093,187.66685250000228,187.66685250000228,188.18203469999935,188.30000330000257,m,0.6288978000011411,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s w o r p y,0.0,non-word,z,1,43,143,69,188.31507620000048,,,,,,,,,188.30087730000014,188.31507620000048,188.31507620000048,188.83040470000196,207.78068110000095,z,19.463348699999187,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a n g e r,1.0,negative,m,1,44,144,44,207.79522260000158,,,,,,,,,207.7815914999992,207.79522260000158,207.79522260000158,208.31041259999984,208.4115993000014,m,0.5997003000011318,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l o c k,1.0,neutral,m,1,45,145,48,208.42684569999983,,,,,,,,,208.41253150000193,208.42684569999983,208.42684569999983,208.94195989999935,208.96052079999936,m,0.5281746000000567,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l i b b e t,0.0,non-word,z,1,46,146,12,208.9753066000012,,,,,,,,,208.9618259000017,208.9753066000012,208.9753066000012,209.4905271000025,209.82438040000125,m,0.8406668999996327,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d n e s s,1.0,negative,m,1,47,147,88,209.83960220000154,,,,,,,,,209.82527250000203,209.83960220000154,209.83960220000154,210.35474819999945,210.406235800001,m,0.5509240999999747,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r e n k,0.0,non-word,z,1,48,148,4,210.4214033999997,,,,,,,,,210.4072930000002,210.4214033999997,210.4214033999997,210.93655220000073,211.2707233000001,z,0.8431227000000945,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g l o r b y,0.0,non-word,z,1,49,149,28,211.28560840000137,,,,,,,,,211.27161210000122,211.28560840000137,211.28560840000137,,211.66995980000138,m,0.3802350999976625,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m o u n t a i n,1.0,neutral,m,1,50,150,71,211.7003259000012,,,,,,,,,211.67090169999938,211.7003259000012,211.7003259000012,212.21631920000073,212.3167966000001,m,0.6063953999982914,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h e e r f u l,1.0,positive,m,1,51,151,43,212.3318803000002,,,,,,,,,212.31769340000028,212.3318803000002,212.3318803000002,212.8470840000009,212.86539289999928,m,0.5271451999979035,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a t e,1.0,negative,m,1,52,152,74,212.8803427999992,,,,,,,,,212.86639320000177,212.8803427999992,212.8803427999992,213.39571310000247,213.53015000000232,m,0.6409172000021499,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,1,53,153,17,213.54525719999947,,,,,,,,,213.53107369999998,213.54525719999947,213.54525719999947,214.06075920000148,214.29508690000148,m,0.7370116000020062,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b l o r p,0.0,non-word,z,1,54,154,60,214.30971449999925,,,,,,,,,214.2959785000021,214.30971449999925,214.30971449999925,214.80844570000045,215.20892040000035,z,0.8863425999988976,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b r a s k,0.0,non-word,z,1,55,155,79,215.22397620000265,,,,,,,,,215.20982260000164,215.22397620000265,215.22397620000265,215.73953529999926,216.28942400000233,z,1.0504640999970434,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
z o m p r e,0.0,non-word,z,1,56,156,73,216.30433070000072,,,,,,,,,216.29030369999964,216.30433070000072,216.30433070000072,216.81964750000043,217.35316059999968,z,1.04631480000171,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b o t t l e,1.0,neutral,m,1,57,157,58,217.3681656000008,,,,,,,,,217.35404520000156,217.3681656000008,217.3681656000008,217.8835755,217.88514410000062,m,0.5070874000011827,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l o r,0.0,non-word,z,1,58,158,52,217.8999244000006,,,,,,,,,217.88604860000123,217.8999244000006,217.8999244000006,218.41536990000168,218.46726860000126,m,0.5615537000012409,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
f a i l u r e,1.0,negative,m,1,59,159,77,218.48183920000156,,,,,,,,,218.46814870000162,218.48183920000156,218.48183920000156,218.99687370000174,219.09845270000005,m,0.6053303000007872,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b o o k,1.0,neutral,m,1,60,160,22,219.11342340000192,,,,,,,,,219.09941710000203,219.11342340000192,219.11342340000192,,219.59714209999947,m,0.48059009999997215,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l o c k,1.0,neutral,m,1,61,161,20,219.6119190999998,,,,,,,,,219.59802300000229,219.6119190999998,219.6119190999998,220.12744740000198,220.11259749999954,m,0.4888996000008774,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c e l e b r a t i o n,1.0,positive,m,1,62,162,75,220.12744740000198,,,,,,,,,220.1134717999994,220.12744740000198,220.12744740000198,220.64250549999997,220.69411319999926,m,0.5638982000018586,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r i o u s,0.0,non-word,z,1,63,163,99,220.70889440000246,,,,,,,,,220.69538620000094,220.70889440000246,220.70889440000246,221.2242662000026,222.57221840000057,z,1.8514442000014242,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s t o n e,1.0,neutral,m,1,64,164,13,222.58725400000185,,,,,,,,,222.57322280000153,222.58725400000185,222.58725400000185,,223.0710211000005,m,0.4764965000031225,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l a r k,0.0,non-word,z,1,65,165,16,223.0859182000022,,,,,,,,,223.07196430000113,223.0859182000022,223.0859182000022,223.6013282999993,223.58624190000046,m,0.48435819999940577,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
e x c i t e d,1.0,positive,m,1,66,166,72,223.6013282999993,,,,,,,,,223.58714060000057,223.6013282999993,223.6013282999993,224.11649540000144,224.16791300000114,m,0.5502255999999761,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c a r p e t,1.0,neutral,m,1,67,167,85,224.18283340000198,,,,,,,,,224.16883260000031,224.18283340000198,224.18283340000198,224.69827250000162,224.73341690000234,m,0.5440025999996578,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a p p y,1.0,positive,m,1,68,168,21,224.7479349000023,,,,,,,,,224.73431469999923,224.7479349000023,224.7479349000023,,225.19836170000053,m,0.43759080000018,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,1,69,169,62,225.21361210000032,,,,,,,,,225.19929740000225,225.21361210000032,225.21361210000032,225.7127791999992,225.74762340000234,m,0.5187493000012182,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
